ein,org_name,website,state,ntee_code,mission_snippet,total_revenue,employee_count,new_icp_score
650051482,Florida Keys Healthy Start Coalition,www.keyshealthystart.org,FL,E33Z,"Unite people and resources to improve the health and well-being of pregnant women, children, and their families through care coordination, pregnancy and labor support, mental health services, doula se",1456078.00,18,7
596166231,ANNA MARIA ISLAND COMMUNITY CENTER,WWW.CENTERAMI.ORG,FL,P280,"THE MISSION OF THE CENTER OF ANNA MARIA ISLAND IS TO ENHANCE THE OVERALL WELLBEING OF INDIVIDUALS OF ALL AGES, WHILE PRESERVING A SENSE OF COMMUNITY THROUGH CREATIVE PROGRAMS AND PARTNERSHIPS.",1455988.00,35,7
540505932,NATIONAL FLORENCE CRITTENTON MISSION,WWW.JUSTICEANDJOYNATL.ORG,OR,P450,JUSTICE AND JOY NATIONAL COLLABORATIVE EMPLOYS A ROBUST MIX OF TOOLS TO ADVANCE JUSTICE FOR GIRLS AND GENDER-EXPANSIVE YOUNG PEOPLE. WE CENTER THE LIVED EXPERIENCE OF GIRLS AND GENDER-EXPANSIVE YOUNG ,1455802.00,23,7
412191361,STUDENTS HELPING HONDURAS INC,WWW.ONETHOUSANDSCHOOLS.COM,VA,Q33,TO ALLEVIATE EXTREME POVERTY AND VIOLENCE IN HONDURAS THROUGH EDUCATION AND YOUTH EMPOWERMENT.,1454398.00,4,7
453790483,THE HUMAN CHOICE OF IOWA,WWW.INNERVISIONSHEALTHCARE.ORG,IA,P47,"MISSION IS TO PROVIDE WOMEN FACING AN UNPLANNED PREGNANCY WITH TRUTHFUL MEDICAL INFORMATION AND EDUCATION.WE ARE FAITH-BASED WITH A MISSION TO ENCOURAGE, THROUGH EDUCATION AND OUTREACH, THE RECOGNITIO",1453866.00,15,7
911600084,PAGE AHEAD CHILDRENS LITERACY PRGM,www.pageahead.org,WA,B92Z,Page Ahead helps children in need succeed by developing strong reading skills.,1453512.00,4,7
550865759,COLLINS' FAMILY PLANNING CLINIC,COLLINSFAMILYPLANNINGCLINIC.ORG,TX,E32,"TO PROVIDE GYNOCOLOGICAL EXAMS, BIRTH CONTROL AND FAMILY PLANNING INFORMATION AND SERVICES FOR LOW INCOME FAMILIES",1453440.00,13,7
363723725,American Telugu Association,www.americanteluguassociation.org,IL,P99Z,"THE ORGANIZATION PROVIDES CULTURAL, SOCIAL, DISASTER RECOVERY, CHARITABLE, RELIGIOUS, AND EDUCATIONAL SUPPORT TO PEOPLE OF TELUGU ORIGIN IN NORTH AMERICA AND INDIA.",1451662.00,0,7
134283582,GLORIA GEMMA BREAST CANCER,WWW.GLORIAGEMMA.ORG,RI,E70,"THE MISSION OF THE GLORIA GEMMA BREAST CANCER RESOURCE FOUNDATION IS TO CELEBRATE AND NURTURE LIFE IN OUR LOCAL COMMUNITY BEFORE, DURING AND AFTER A BREAST CANCER DIAGNOSIS BY PROVIDING EDUCATION, ACC",1451480.00,11,7
610458377,PADUCAH DAY NURSERY INC,WWW.PADUCAHDAY.COM,KY,P330,CHILD CARE FOR LOW-INCOME FAMILIES TO ASSIST WORKING PARENTS AND PARENTS ENROLLED IN SCHOOL.,1451018.00,44,7
300152038,POBLO INTERNATIONAL,WWW.POBLO.ORG,MI,P40,"THE ORGANIZATION IS COMMITTED TO PROVIDING SERVICES THAT ENHANCE AND IMPROVE THE QUALITY OF LIFE FOR INDIVIDUALS AND FAMILIES. IT IS DEDICATED TO ASSISTING PEOPLE TO BECOME STABILIZED, CONTRIBUTING , ",1450922.00,26,7
237111543,LAMBERTVILLE-NEW HOPE AMBULANCE &,WWW.LNHARS.COM,NJ,E62Z,"THE PRIMARY MISSION OF THE LAMBERTVILLE - NEW HOPE AMBULANCE & RESCUE SQUAD IS TO PROVIDE THE EMERGENCY MEDICAL AND RESCUE SERVICES TO ANYONE IN NEED WITHIN THE SERVICE AREA OF THE SQUAD, AND WHEN CAL",1450774.00,38,7
311719436,FIRST STAR INC,WWW.FIRSTSTAR.ORG,CA,P20,"TO IMPROVE THE LIVES OF FOSTER YOUTH BY PARTNERING WITH CHILD WELFARE AGENCIES, UNIVERSITIES AND SCHOOL DISTRICTS TO ENSURE FOSTER YOUTH HAVE THE SKILLS NEEDED TO SUCCESSFULLY TRANSITION TO HIGHER EDU",1450279.00,11,7
620965816,The Children's Center of Knoxville,www.thechildrenscenterofknoxville.com,TN,P33Z,"The Childrens Center of Knoxvilles program is planned to help each child build upon his or her strengths and to enhance the childs opportunities for growth where needed. Social skills, emotional healt",1450041.00,48,7
050268612,Jewish Childrens Home of RI Inc,Campjori.com,RI,P70Z,Summer camp for children including scholarships for needy families.,1449873.00,60,7
630717761,URBAN MINISTRY INC,WWW.URBAN-MINISTRY.COM,AL,P200,TO ELIMINATE THE CAUSES OF HUMAN NEED WITHIN THE COMMUNITY WHILE ADDRESSING THE SYMPTOMS OF HUMAN NEED THROUGH CHRISTIAN MISSION.,1449838.00,31,7
593431724,WE CARE JACKSONVILLE INC,WWW.WECAREJACKSONVILLE.ORG,FL,E30,WECAREJAX SEEKS EQUITABLE ACCESS TO QUALITY HEALTHCARE BY ADVANCING AND COORDINATING COMMUNITY-WIDE COMPASSIONATE SPECIALTY CARE AND WRAP-AROUND SUPPORT FOR OUR UNINSURED NEIGHBORS IN NEED.,1449704.00,19,7
753182528,KITSAP IMMIGRANT ASSISTANCE CENTER,WWW.KITSAPIAC.ORG,WA,P84,"RECOGNIZING THE INHERENT WORTH AND DIGNITY OF ALL PEOPLE, KIAC WORKS FOR THE WELL-BEING AND EMPOWERMENT OF IMMIGRANTS THROUGH EDUCATION, ADVOCACY AND SOCIAL JUSTICE.",1449657.00,11,7
160743236,YOUNG MENS CHRISTIAN ASSOCIATION OF,WWW.GENEVAFAMILYYMCA.ORG,NY,P270,"THE YMCA OF GENEVA IS A VOLUNTEER LED PUBLIC CHARITY THAT INCLUDES MEN, WOMEN AND CHILDREN OF ALL AGES, SEXUAL ORIENTATION, ABILITIES, INCOMES, RACES AND RELIGIONS. THE GENEVA FAMILY YMCA IS DEDICATED",1449642.00,67,7
208780367,Animals' Angels Incorporated,www.animalsangels.org,MD,D202,"The corporation is organized exclusively for prevention of cruelty to animals, scientific, educational, and charitable purposes including for such purposes, the making of distributions to organization",1449485.00,6,7
911117868,SOUTH KITSAP HELPLINE,WWW.SKHELPLINE.ORG,WA,P600,"Through the food bank and other social service assistance programs offered, South Kitsap Helpline provides those in crisis in South Kitsap and surrounding communities with food and access to other cri",1449384.00,13,7
911488193,MI CENTRO,HTTPS://MICENTROWA.ORG/,WA,P800,MI CENTRO IS A NONPROFIT ORGANIZATION DEDICATED TO CULTIVATING THE ADVANCEMENT OF LATINO AND INDIGENOUS COMMUNITIES BY PROVIDING SOCIAL SERVICES AND EDUCATIONAL PROGRAMMING WHILE HONORING HERITAGE AND,1449303.00,13,7
742065589,PRECINCT2GETHER INC,HTTPS://PRECINCT2GETHER.ORG/,TX,P81Z,"TO SUPPORT THE RESIDENTS OF HARRIS COUNTY PRECINCT 2 AND BUILD PARTNERSHIPS AND DEVELOP RESOURCES THAT SUPPORT MULTI-GENERATIONAL PROGRAMS THAT ENGAGE, EDUCATE, AND EMPOWER OUR RESIDENTS.",1449199.00,0,7
853606644,DREAM MACHINE TOUR,DREAMMACHINEUSA.ORG,GA,P20,"OUR MISSION IS TO MAKE DREAMS COME TRUE FOR UNDERPRIVILEGED PEOPLE TO ENRICH THE HUMAN EXPERIENCE WITH HOPE,STRENGTH AND INSPIRATION THROUGH POWERFUL STORYTELLING AND DIRECT ACTION.",1446819.00,0,7
300420199,FAMILY JUSTICE CENTER OF GEORGETOWN,FJCGTOWNHORRY.ORG,SC,P50,THE ORGANIZATION WAS FORMED FOR THE PURPOSE OF REDUCING THE INJURIES AND DEATHS RESULTING FROM DOMESTIC VIOLENCE AND PROVIDING COMPREHENSIVE COORDINATED SERVICES TO VICTIMS AND EDUCATIONAL PROGRAMS FO,1446455.00,20,7
271866733,NAEVA,WWW.NAEVA.ORG,NM,P20,TO EDUCATE NATIVE AMERICANS TO IMPROVE THEIR QUALITY OF LIFE.,1445822.00,12,7
223181832,ANNS PLACE INC,WWW.ANNSPLACE.ORG,CT,P82Z,"Anns Place mission is to provide comfort, support and resources to people living with cancer and to their loved ones, helping to create a unique pathway through cancer to improve their quality of life",1445269.00,20,7
570905013,HOUSE OF HOPE OF THE PEE DEE INC,WWW.HOFH.ORG,SC,P28Z,"HOUSE OF HOPE OF THE PEE DEE (MINISTRY) IS A NONPROFIT CORPORATION WHOSE MISSION IS TO PROVIDE FOOD, SHELTER, CLOTHING, OPPORTUNITY AND OTHER ASSISTANCE TO THE HOMELESS, INDIGENT OR L0W INCOME IN A NO",1444461.00,0,7
452149057,HOMES FOR VETERANS,HOMESFORVETERANS.US,NJ,L99,"OUR MISSION IS TO PROVIDE A HOLISTIC APPROACH TO SUPPORT VETERANS WITH DISABILITIES BY REMOVING BARRIERS IN EVERY ASPECT OF THEIR LIVES. THIS INCLUDES FUNDING CUSTOMIZED, BARRIER-FREE HOME MODIFICATIO",1443964.00,2,7
561765000,NORTH CAROLINA POTTERY MUSEUM INC,WWW.NCPOTTERYCENTER.ORG,NC,A510,"PROMOTE POTTERY WITH DEMONSTRATIONS AND WORKSHOPS TO THE PUBLIC, AND EDUCATE THE PUBLIC ON THE HISTORY OF POTTERY AND ITS VALUE TO OUR HERITAGE.",1443654.00,5,7
391278572,PERSONAL DEVELOPMENT CENTER INC,PDCMARSHFIELD.ORG,WI,P43Z,"OUR MISSION IS TO ASSIST THOSE IN DISTRESS BY IDENTIFYING OPTIONS AND RESOURCES, PROMOTING SAFETY, BUILDING HOPE, AND STRENGHTENING INDIVIDUALS, FAMILIES, AND OUR COMMUNITY THROUGH CASE MANAGEMENT, AD",1443368.00,22,7
851777495,SHINE A LIGHT FOUNDATION,SHINEALIGHTLV.COM,NV,P20,"SHINE A LIGHT FOUNDATION (THE FOUNDATION) IS A DOMESTIC NON-PROFIT CORPORATION PROVIDING HOMELESS OUTREACH AND PLACEMENT SERVICES THAT HELP HUNDREDS OF HOMELESS MEN, WOMEN, AND CHILDREN IN THE GREATER",1442828.00,11,7
204388240,NEVADA BLIND CHILDREN'S FOUNDATION,WWW.NVBLINDCHILDREN.ORG,NV,P86,"TO PROVIDE THE ESSENTIAL BUILDING BLOCKS INCLUDING EXTENDED EDUCATIONAL CIRRICULUM, EXTRACURRICULAR ACTIVITIES, SOCIAL OPPORTUNITIES AND TRANSITIONAL SKILLS TO CHILDREN WHO ARE VISUALLY IMPAIRED. EVER",1442642.00,21,7
650951120,Samuels House Inc,samuelshouse.org,FL,P72,"The mission of Samuel's House, Inc. is to provide housing in a nurturing environment for homeless women, women with children, men with children and intact families, and to provide them with care coord",1442012.00,17,7
271050319,MOSAIC CHRISTIAN COMMUNITY,WWW.MOSAICCCDA.COM,MI,P99,"THE CORPORATION IS DEDICATED TO AND OPERATING FOR CHARITABLE PURPOSES AS FOLLOWS: A) PROVIDE SERVICES TO RESIDENTS OF BENTON HARBOR, ST. JOSEPH AND SURROUNDING COMMUNITIES WITHIN A 50 MILE RADIUS; B) ",1441222.00,48,7
590638506,WINTER PARK DAY NURSERY INC,WINTERPARKDAYNURSERY.ORG,FL,P330,"THE PURPOSE OF THE WINTER PARK DAY NURSERY IS TO SERVE AT-RISK CHILDREN (6 WEEKS TO 5 YEARS OLD) OF LOWER-INCOME WORKING FAMILIES BY PROVIDING HIGH-QUALITY, AFFORDABLE CHILDCARE AND PRESCHOOL EDUCATIO",1440310.00,40,7
232169935,CAMBODIAN ASSOCIATION OF GREATER PHILADELPHIA INC,www.cagp.org,PA,P84Z,"TO IMPROVE THE QUALITY OF LIFE OF CAMBODIAN-AMERICANS IN GREATER PHILADELPHIA THROUGH DIRECT SERVICE, ADVOCACY AND CULTURAL EDUCATION. THE VISION OF THE CAMBODIAN ASSOCIATION OF GREATER PHILADELHIA IS",1440185.00,25,7
204901192,MIAMI COUNTY DENTAL CLINIC,WWW.MIAMICOUNTYDENTAL.ORG,OH,E32,"PROVIDE QUALITY DENTAL CARE AND ORAL HEALTH EDUCATION IN A SAFE, COMPASSIONATE, AND ACCESSIBLE ENVIRONMENT SERVING LOW-INCOME, UNINSURED, UNDER-INSURED, AND MEDICAID POPULATIONS OF MIAMI COUNTY.",1439430.00,20,7
113198837,CHILDREN'S HOPE INDIA LLC,WWW.CHILDRENSHOPEINDIA.ORG,NY,Q123,"THE ORGANIZATIN LIFTS CHILDREN FROM POVERTY TO PROSPERITY BY NURTURING THE WHOLE CHILD,PROVIDING EDUCATION,NUTRITION,MEDICAL CARE AND CAREER BUILDING SKILLS.",1438531.00,3,7
311589053,Godly Play Foundation,godlyplayfoundation.org,KS,E99,"The Godly Play Foundation is a non-profit religious and educational organization created for the purpose of facilitating the practice of Godly Play through research, training and resources.",1438526.00,11,7
616031095,KENTUCKY RAILWAY MUSEUM INC,WWW.KYRAIL.ORG,KY,A500,EDUCATE THE PUBLIC ON HISTORY AND HERITAGE OF KENTUCKY'S RAILROADS,1438371.00,9,7
112496305,DOUBLEDAY BABCOCK SENIOR CENTER INC DBA,WWW.LIFEENRICHMENTCENTEROYSTERBAY.ORG,NY,P810,"THE LIFE ENRICHMENT CENTER AT OYSTER BAY PROVIDES VITAL SERVICES AND SOCIAL ACTIVITIES FOR SENIOR CITIZENS FROM OUR CATCHMENT AREA. VITAL SERVICES INCLUDE COMPREHENSIVE SOCIAL SERVICES SUPPORT, LUNCH ",1437827.00,30,7
820740059,BLOSSOM FOUNDATION INC,WWW.BLOSSOMFOUNDATION.COM,TX,P20,"TO OFFER HOLISTIC WELLNESS PROGRAMS DESIGNED FOR IMPROVING THE PHYSICAL, EMOTIONAL, AND SPIRITUAL WELL-BEING OF PARTICIPANTS THROUGH OUTREACH PROGRAMS TO PROVIDE CRITICAL SUPPORT FOR INDIVIDUALS IN NE",1436353.00,0,7
251547324,THE LIGHTHOUSE FOUNDATION,WWW.THELIGHTHOUSEPA.ORG,PA,P200,THE LIGHTHOUSE FOUNDATION IS A CHRISTIAN OUTREACH ORGANIZATION MEETING THE NEEDS OF IMPOVERISHED FAMILIES IN NORTHERN ALLEGHENY AND BUTLER COUNTIES. THE LIGHTHOUSE FOUNDATION PROVIDES BASIC NECESSITIE,1435978.00,17,7
621614190,GILDA'S CLUB MIDDLE TENNESSEE,WWW.GILDASCLUBMIDDLETN.ORG,TN,E86,"OUR MISSION IS TO ENSURE ALL PEOPLE IMPACTED BY CANCER ARE EMPOWERED BY KNOWLEDGE, STRENGTHENED BY ACTION, AND SUSTAINED BY COMMUNITY. FREE OF CHARGE TO PARTICIPANTS, GILDA'S CLUB MIDDLE TENNESSEE PRO",1435609.00,16,7
462570640,HEARTS & HOMES FOR VETERANS INC,WWW.HHVETERANS.COM,FL,W30,TO END HOMELESSNESS AMONG ALL VETERANS IN SOUTHWEST FLORIDA AND TO LIFT THEM OUT OF POVERTY.,1435261.00,8,7
431733608,ST JOSEPH HABITAT FOR HUMANITY INC,STJOEHABITAT.ORG,MO,Z99,"TO ELIMINATE SUBSTANDARD HOUSING BY CONSTRUCTING, REHABILITATING, AND PRESERVING HOMES FOR LOW INCOME FAMILIES",1435217.00,25,7
752631330,SHELTER AGENCIES FOR FAMILIES IN,WWW.SAFE-TAGENCY.COM,TX,P80,TO PROVIDE SHELTER TO ABUSED FAMILIES.,1434751.00,52,7
873784685,FOCUSED INTERRUPTION INC,FOCUSEDINTERRUPTION.ORG,WI,P99,OUR MISSION IS TO ADDRESS AND REDUCE GENERATIONAL TRAUMA CAUSED BY GUN VIOLENCE THROUGH A COMPREHENSIVE APPROACH. WE FOCUS ON DELIVERING EVIDENCE-BASED INTERVENTION AND PREVENTION SERVICES TAILORED TO,1434316.00,25,7
810383437,THE NURTURING CENTER,NURTURINGCENTER.ORG,MT,P33Z,"THE NURTURING CENTER IS A FAMILY RESOURCE CENTER THAT HAS BEEN PROVIDING MUCH NEEDED SERVICES TO FLATHEAD COUNTY AND 3 OTHER SURROUNDING COUNTIES SINCE 1987. IN THAT TIME, WE HAVE BECOME A WELL-ESTABL",1433942.00,14,7
412242504,Friends Life Community,friendslife.org,TN,P80,"To create the opportunity for teenagers and adults with disabilities to develop socially, grow personally, and enjoy community as they experience life together.",1433843.00,32,7
550516908,BROOKE COUNTY COMMITTEE ON AGING,WWW.BROOKECOUNTYSENIORCENTER.ORG,WV,P81Z,"THE PURPOSE OF THE BROOKE COUNTY COMMITTEE ON AGING IS TO PROMOTE SERVICES THAT WILL ENHANCE THE HEALTH, SAFETY, AND WELFARE OF THE SENIOR POPULATION IN ITS PLANNING AND SERVICE AREA, AND SERVE AS THE",1433335.00,56,7
541705642,ASPIRE AFTERSCHOOL LEARNING,WWW.ASPIREAFTERSCHOOL.ORG,VA,P33Z,"ASPIRE! AFTERSCHOOL EXPANDS LEARNING OPPORTUNITIES THAT HELP YOUNG PEOPLE FULFILL THEIR POTENTIAL THROUGH AFTERSCHOOL AND SUMMER LEARNING PROGRAMS THAT SUPPORT AND CONNECT FAMILIES, SCHOOLS, AND COMMU",1433093.00,43,7
824237528,MEDICAL FOUNDATION OF NASHVILLE,WWW.MEDICALFOUNDATIONOFNASHVILLE.ORG,TN,E19,"EMPOWERING THE COMMUNITY BY SUPPORTING HEALTH ACCESS, PROMOTING HEALTHY LIFESTYLES, CHAMPIONING HEALTH AND MEDICAL EDUCATION, AND COOPERATING WITH OTHER CHARITABLE ENTITIES TO WORK TOWARDS A HEALTHIER",1432140.00,0,7
943483497,Kansas Healthcare Collaborative Inc,www.khconline.org,KS,E19,Engaging and aligning providers and stakeholders to establish Kansas as a role model for health care quality and a top performer in health care outcomes.,1431258.00,12,7
451298469,BLESS THE CHILDREN MINISTRIES INC,www.btcm.org,OK,Q33,"TO BE THE LOVE OF CHRIST TO UGANDA'S ORPHANED AND VULNERABLE CHILDREN, EQUIPPING THEM TO BECOME AUTHENTIC GODLY LEADERS THAT TRANSFORM GENERATIONS",1430701.00,4,7
431768614,THE COMMUNITY PARTNERSHIP,WWW.THECOMMUNITYPARTNERSHIP.ORG,MO,P20,"SUPPORT THE DEVELOPMENT OF HEALTHY AND THRIVING COMMUNITIES BY PROMOTING AWARENESS OF NEEDS, CREATING AND IMPLEMENTING SERVICES AND PARTNERSHIPS TO HELP MEET THOSE NEEDS, AND ENCOURAGING INDIVIDUAL RE",1429515.00,33,7
650213258,HOPE PREGNANCY CENTERS INC,WWW.FRIENDSOFHOPE.COM,FL,E400,CRISIS PREGNANCY COUNSELING,1429186.00,20,7
020460732,NEW ENGLAND DISABLED SPORTS,WWW.NEDISABLEDSPORTS.ORG,NH,Z99,"TO ENHANCE THE QUALITY OF LIFE OF INDIVIDUALS WITH DISABILITIES THROUGH OUTDOOR RECREATION. TO PROVIDE A SUPPORTIVE, BOUNDARY FREE ENVIRONMENT TO ENDOW PARTICIPANTS WITH THE OPPORTUNITY TO CONQUER PHY",1428461.00,7,7
461252372,TRANSPLANT LIFE FOUNDATION,WWW.TRANSPLANTLIFEFOUNDATION.ORG,MI,E60,"THE TRANSPLANT LIFE FOUNDATION SUPPORTS AND PROVIDES OPPORTUNITIES FOR AND RAISES AWARENESS OF INDIVIDUALS WHO HAVE UNDERGONE LIFE-SAVING TRANSPLANT SURGERIES, OR ARE ORGAN DONORS, AND THEIR FAMILIES.",1428130.00,0,7
201668619,GRIP OUTREACH FOR YOUTH,WWW.GRIPYOUTH.COM,IL,O50,"TO INVEST IN THE LIVES OF CHICAGO'S YOUTH THROUGH CHRIST-CENTERED, LIFE-ON-LIFE RELATIONSHIPS. WE HAVE A VISION FOR THOUSANDS UPON THOUSANDS OF KIDS TO GROW INTO SOLID CHRISTIAN ADULTS WHO WILL POSITI",1427937.00,21,7
232000206,WOMEN'S CENTER OF MONTGOMERY COUNTY,WWW.WCMONTCO.ORG,PA,P83Z,"THE WOMEN'S CENTER OF MONTGOMERY COUNTY IS A VOLUNTEER, COMMUNITY ORGANIZATION WITH A PRIMARY FOCUS ON FREEDOM FROM DOMESTIC VIOLENCE AND OTHER FORMS OF ABUSE. OUR PROGRAMS, POLICIES AND PROCEDURES RE",1427533.00,34,7
237394576,VINTAGE INC,WWW.VINTAGESENIORSERVICES.ORG,PA,P81Z,SENIOR COMMUNITY CENTER - TO IMPROVE AND INFLUENCE THE EXPERIENCE OF AGING SENIORS IN OUR COMMUNITY.,1424827.00,0,7
264662578,DESIGN IMPACT,WWW.D-IMPACT.ORG,OH,P20,"AS A NON-PROFIT SOCIAL INNOVATION FIRM, WE EMPOWER COMMUNITIES, ORGANIZATIONS AND SYSTEMS TO INNOVATE ON THEIR CURRENT PRACTICES AND TACKLE SEEMINGLY UNSOLVABLE PROBLEMS THROUGH A CREATIVE AND INCLUSI",1423787.00,12,7
521419314,LOISANN'S HOPE HOUSE,WWW.LOISANNSHOPEHOUSE.ORG,VA,P600,TO PROVIDE FAMILY SHELTER AND PREVENTION ASSISTANCE TO BREAK THE CYCLE OF HOMELESSNESS AND SUPPORT LONG-TERM INDEPENDENCE.,1423337.00,22,7
540991287,Circle Center Adult Day Services,Circlecenterva.org,VA,P71Z,"Day services for functionally or cognitively impaired older adults andtheir caregivers, and to advance community-based long-term care options for olderadults.",1423278.00,35,7
263592983,ONE SPIRIT,HTTP://NATIVEPROGRESS.ORG/,SD,P84,"ASSIST THE LAKOTA PEOPLE IN PRESERVING AND REVITALIZING THE LAKOTA CULTURE, LANGUAGE, AND SELF-SUFFICIENCY WHILE MEETING THE BASIC NEEDS OF LAKOTA FAMILIES, CHILDREN AND ELDERS. ALSO ASSISTING WITH BA",1422786.00,45,7
462960097,BRIDGE OF LIFE,WWW.BRIDGEOFLIFEINTERNATIONAL.ORG,CO,G44,THE MISSION OF BRIDGE OF LIFE IS TO STRENGTHEN HEALTHCARE GLOBALLY THROUGH SUSTAINABLE PROGRAMS THAT PREVENT AND TREAT CHRONIC DISEASE.,1421632.00,4,7
742103171,Some Other Place,www.someotherplacebeaumont.com,TX,P600,Some Other Place exists to provide emergency services to indigent or catastrophe-stricken families.,1421220.00,19,7
756042150,YOUNG MEN'S CHRISTIAN ASSOCIATION OF PLAINVIEW,PLAINVIEWYMCA.ORG,TX,P27Z,"THE YOUNG MEN'S CHRISTIAN ASSOCIATION OF PLAINVIEW, TEXAS (YMCA) IS A NONPROFIT ORGANIZATION FOUNDED IN 1956 AND ORGANIZED UNDER THE LAWS OF THE STATE OF TEXAS. THE YMCA'S MISSION IS TO ADVANCE THEIR ",1420209.00,100,7
237279894,GREER COMMUNITY MINISTRIES INC,WWW.GMCINC.ORG,SC,P200,"MEALS ON WHEELS AND SENIOR DINING PROGRAMS. FOOD/SOCIAL INTERACTION/CLOTHING FOR THE HOMELESS WITH EMERGENCY SERVICES FOR LOW INCOME INDIVIDUALS, SCHOOL SUPPLIES FOR THE NEEDY.",1419927.00,12,7
410696493,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF,WWW.YWCADULUTH.ORG,MN,P27Z,"THE MISSION OF THE YWCA DULUTH IS TO ELIMINATE RACISM AND EMPOWER WOMEN AND GIRLS TO PROMOTE PEACE, JUSTICE, FREEDOM, AND DIGNITY FOR ALL. THE YWCA DULUTH HAS PROVIDED VISIONARY PROGRAMMING FOCUSED ON",1419082.00,47,7
134079983,REPRODUCTIVE HEALTH ACCESS PROJECT INC,REPRODUCTIVEACCESS.ORG,NY,E30,"THE PURPOSE OF THIS ORGANIZATION IS TO ENSURE AND EXPAND EQUITABLE ACCESS TO SEXUAL AND REPRODUCTIVE HEALTH CARE, INCLUDING ABORTION.",1418715.00,12,7
824791560,HOUSTON STRONG CHILDREN SERVICES,www.houstonstrongchildrenservices.org,TX,P32,To provide direct care services to the underserved communities. We aim to provide wraparound support for foster youth & young adults & their families.,1418421.00,0,7
752199472,PREGNANCY RESOURCES & MEDICAL CLINIC,nextstepwc.com,TX,E42Z,"Next Step Womens Centers mission is to affirm life by providing spiritual,emotional, educational, and material support in a non-judgmental environment.",1417902.00,34,7
570794782,NEIGHBORS TOGETHER INC,HTTPS://NEIGHBORSTOGETHERSC.ORG,SC,P20Z,"WE ARE COMMITTED TO BRINGING A BETTER QUALITY OF LIFE TO OUR NEIGHBORS THROUGH SHARING RESOURCES, DEVELOPING RELATIONSHIPS AND BUILDING A SUSTAINABLE FUTURE",1417536.00,29,7
630867285,Pathways Inc,www.pathwayshome.org,AL,P43,"Empowering women and children on their path out of homelessness through hospitality, housing, and hope.",1416961.00,49,7
471765878,NEW MAINERS PUBLIC HEALTH,WWW.NMPHI.ORG,ME,E70,"ENGAGE, EMPOWER, EDUCATE AND ADVOCATE TO THE IMMIGRANTS AND REFUGEES ABOUT PREVENTIVE HEALTH MEASURES THROUGH THE PROMOTION OF HEALTHY HABITS BY DEVELOPING THE CAPACITY TO MOBILIZE COMMUNITY PARTNERSH",1416653.00,49,7
274638058,Sweet Paws Rescue Inc,SweetPawsRescue.org,MA,D20,Sweet Paws is a foster based rescue organization that is committed to using all possible resources to save and foster victimized and neglected animals,1414652.00,1,7
616041002,FRANKLIN COUNTY COUNCIL ON AGING INC,www.frankfortkyseniors.org,KY,P81Z,"To enhance senior living for people age 50 and above by providing meals, programs, activities, and opportunities for education and good health.",1414431.00,21,7
956118623,FAMILY SERVICE AGENCY OF BURBANK,HTTPS://FAMILYSERVICEAGENCYOFBURBANK.ORG,CA,P46Z,"TO PROVIDE MENTAL HEALTH, PREVENTATIVE EDUCATION, AND SOCIAL ADVOCACY, TO EMPOWER YOUTH, TEENS, ADULTS, AND FAMILIES, TO ACHIEVE PSYCHOLOGICAL, EMOTIONAL, AND SOCIAL WELLNESS.",1414159.00,25,7
412250114,WASHINGTON DC POLICE FOUNDATION,WWW.DCPOLICEFOUNDATION.ORG,DC,I11,"THE MISSION OF THE WASHINGTON DC POLICE FOUNDATION IS TO BRING TOGETHER BUSINESS, PROFESSIONAL, CIVIC AND NONPROFIT ORGANIZATIONS AND INDIVIDUAL CITIZENS TO PROMOTE PUBLIC SAFETY BY PROVIDING FINANCIA",1414122.00,2,7
204218706,ELLIS MARSALIS CENTER FOR MUSIC INC,WWW.ELLISMARSALISCENTER.ORG,MA,P28,"TO OVERSEE THE OPERATION OF A COMMUNITY CENTER/PERFORMANCE HALL/RECORDING STUDIO AND TO TEACH MUSIC/DANCE/COMPUTER LITERACY TO CHILDREN, TO PROVIDE FACILITIES FOR THE ADVANCEMENT OF NEW ORLEANS MUSICI",1413482.00,43,7
510510512,BUILDING HEALTHY FAMILIES,http://oregonbhf.org,OR,P80,"PARENT EDUCATION, FAMILY ADVOCACY AND REFERRAL.",1413408.00,30,7
261737554,PROJECT HOPE FOOD BANK INC,WWW.PROJECTHOPEFOODBANK.ORG,AR,K31,PROVIDING AFFORDABLE AND HEALTHY FOOD TO FOOD PANTRIES AND FEEDING PROGRAMS THAT SERVE THOSE AT RISK OF HUNGER IN WEST CENTRAL ARKANSAS.,1412177.00,3,7
455066269,METHOW VALLEY FAMILY HOME CENTER ASSOCIATION,jamiesplacehomes.org,WA,P73,"Jamie's Place is a real home in the heart of the Methow Valley where elders can enjoy meaningful lives with dignity and grace. Elders, their families and staff engage in fulfilling relationships based",1411807.00,36,7
311776375,Founders Hall Foundation Inc,www.founders-hall.org,CT,P81,"FOUNDERS HALL IS DEDICATED TO PROVIDING A DIVERSE PROGRAM OF SOCIAL, EDUCATIONAL AND PHYSICAL FITNESS PROGRAMS FOR TODAY'S ACTIVE SENIORS IN A WARM, FUN, AND STIMULATING ATMOSPHERE.",1411687.00,43,7
471170599,Amplify Inc,amplifytulsa.org,OK,P30,"Advancing youth sexual health and well-being through education, collaboration, and advocacy.",1411684.00,17,7
