email,first_name,company,state,website
info@thespringonmain.com,,The Spring on Main,AR,https://thespringonmain.com/
info@thestillwhiskeysteaks.com,,The Still Whiskey Steaks,CO,https://www.thestillwhiskeysteaks.com/
info@thesundaygrp.com,,Sunday Gather,0,https://thesunday.family
info@thetamalestore.com,,The Tamale Store,AZ,https://www.thetamalestore.com
info@theteahouseonlosrios.com,,The Tea House Restaurant,CA,https://theteahouseonlosrios.com/
info@thevenue-sf.com,,The Venue,0,https://thevenue-sf.com
info@thevictorian.com,,The Victorian,0,https://www.thevictorian.com/
info@thevillageitalianrestaurant.com,,The Village,0,https://www.thevillageitalianrestaurant.com/
info@thevillagepub.net,,The Village Pub,0,https://www.thevillagepub.net/
info@thirdwindowbrewing.com,,Third Window Brewing Santa Barbara,CA,https://www.thirdwindowbrewing.com/
info@threecanyon.com,,Three Canyon Beer and Wine Garden,AZ,http://threecanyon.com/
info@threeleafcatering.com,,Leaf Vegetarian Restaurant,0,https://www.leafvegetarianrestaurant.com/
info@threestonehearth.com,,Three Stone Hearth,CA,https://threestonehearth.com/
info@tiajuanamexicangrill.com,,Tia Juana Grill,0,http://www.tiajuanamexicangrill.com/
info@tibetnepalrestaurant.com,,Tibet Nepal House,CA,https://tibetnepalrestaurant.com/
info@tidalcreekbrewhouse.com,,Tidal Creek Brewhouse,SC,https://www.tidalcreekbrewhouse.com/
info@tigrisgrille.com,,Tigris Mediterranean Grille,CA,https://tigrisgrille.com/
info@timbersgoleta.com,,Timber's Roadhouse,CA,https://timbersgoleta.com/
info@tiramisusf.com,,Cafe Tiramisu,CA,https://tiramisusf.com/
info@Title9SportsGrill.com,,Title 9 Sports Grill,AZ,https://www.titleninesportsgrill.com/
info@tocabe.com,,Tocabe American Indian Eatery,CO,https://www.tocabe.com/
Info@tomsbbq.com,,Tom's BBQ,AZ,https://tomsbbq.com/
info@tourdekalb.com,,Toki Sushi Steak House,AL,https://visitlookoutmountain.com/toki-sushi-steak-house/
info@trailsendtaproom.com,,Trails End Taproom,CO,https://www.trailsendtaproom.com/colorado-springs
info@trapperslake.com,,Trappers Lake Lodge,CO,https://www.trapperslake.com/the-lodge
info@trattoriatrullo.com,,Trattoria Trullo,CA,https://www.trattoriatrullo.com/
info@tremigotahoe.com,,Tremigo Mexican Kitchen & Tequila Bar,CA,https://www.tremigotahoe.com/
info@trestlesf.com,,Trestle,CA,https://www.trestlesf.com/
info@trifectaomakase.com,,Trifecta,CA,https://trifectaomakase.com/
info@turkeyredak.com,,Turkey Red,0,https://www.turkeyredak.com/
info@turtletowersf.com,,Turtle Tower,0,https://turtletowersf.com/
Info@tvbwoodside.com,,The Village Bakery and Cafe,CA,https://www.tvbwoodside.com/
info@twistbreck.com,,Twist,0,https://www.twistbreck.com/
info@twoheys.com,,Twohey's,CA,https://www.twoheys.com/
info@twosaucybroads.com,,Two Saucy Broads,CA,https://twosaucybroadspizza.com/
info@underwoodgraton.com,,Underwood Bar and Bistro,CA,https://underwoodgraton.com/
info@unionpasadena.com,,Union,CA,https://unionpasadena.com/
info@uptownwhittierprovisions.com,,Uptown Provisions,0,http://uptownwhittierprovisions.com
info@urbanthaicafe.com,,Urban Thai,CO,https://www.urbanthaicafe.com/
info@vadevi.com,,Va de Vie,0,https://vadevi.com/
info@valdezharborinn.com,,The Wheelhouse Restaurant and Sports Bar,AK,https://www.valdezharborinn.com/dining
info@valettehealdsburg.com,,Valette,CA,https://www.valettehealdsburg.com
info@veganandvineco.com,,Vegan and Vine,AZ,https://veganandvineco.com/
info@venusspirits.com,,Venus Pie Trap,CA,https://www.venuspietrap.com/
info@viaselfiekitchen.com,,Via Selfie Kitchen,CA,https://viaselfiekitchen.com
info@vicekitchenwinewhiskey.com,,Vice,0,https://www.vicekitchenwinewhiskey.com/
info@vikschaat.com,,Vik's Chaat,CA,https://vikschaat.com/
info@virtuscottsdale.com,,Pizzeria Virtù,AZ,https://pizzeriavirtu.com/
info@vitalosangeles.com,,VITA Italian Bar & Grill,0,https://www.vitalosangeles.com/
info@vivaburritoco.com,,Viva Burrito Co.,0,https://vivaburritoco.com/
Info@vivazapata.com,,Viva Zapata,CT,https://www.vivazapata.com/
info@vungtaurestaurant.com,,Vũng Tàu,0,https://vungtaurestaurant.com/
info@watcmesportsbar.com,,Watch Me! Sports Bar,CA,https://www.watchmesportsbar.com/
info@waterbarsd.com,,Waterbar,0,https://www.waterbarsd.com
info@waterfrontsf.com,,Waterfront Restaurant,0,https://www.waterfrontsf.com/
info@wavemarketing.us,,Red Scooter Deli,CA,https://redscooterdeli.com/
info@westparkbistro.com,,West Park Bistro,0,https://westparkbistro.com/
info@westwoodsbbq.com,,Westwoods BBQ & Spice Co,CA,https://www.westwoodsbbq.com/
info@whatalottapizza.com,,Whata Lotta Pizza,CA,https://whatalottapizza.com/
info@whiskeycrk.com,,Whiskey Creek,0,https://whiskeycrk.com
info@wildasgrill.com,,Wilda’s Grill,0,https://wildasgrill.com/
info@wildcrustLA.com,,Wildcrust,CA,https://www.wildcrustla.com/
info@wildseedsf.com,,Wildseed,CA,https://www.wildseedsf.com
info@willowwoodgraton.com,,Willow Wood Market Cafe,CA,https://www.willowwoodgraton.com/
info@wilmafrieda.com,,Wilma & Frieda,0,https://wilmafrieda.com/
info@wokcanorestaurant.com,,Wokcano,0,https://www.wokcanorestaurant.com/
info@woodandwaterla.com,,Wood & Water,0,https://www.woodandwaterla.com/
info@woodenspoonsf.com,,Wooden Spoon,CA,https://www.woodenspoonsf.com/
info@woodhousefish.com,,Woodhouse Fish Co.,CA,woodhousefish.com
info@woodlandsaz.com,,Woodlands Vegetarian South Indian Kitchen,AZ,http://woodlandsaz.com
info@woodlandskitchen.com,,Woodlands Indian Cuisine,0,http://woodlandsinla.com
info@woodsbeer.com,,Woods Cole Valley,CA,https://www.woodsbeer.com/
info@worldwrapps.com,,World Wrapps,CA,https://worldwrapps.com/
info@www.sunnysaz.com,,Sunny's Diner,AZ,https://sunnysdinertempe.com
info@xebec-sf.com,,Xebec,CA,https://xebec-sf.com/
info@xpressionrestaurant.com,,Xpression,CA,https://xpressionrestaurant.com/
info@yetzsbagels.com,,Yetz's Bagels,CA,https://www.yetzsbagels.com/
info@yosemite-station.com,,Yosemite Station,CA,https://www.yosemitestation.com/
info@yoursite.com,,Mariscos El Centenario,CA,https://elcentenariomariscos.com
info@ysabelwesthollywood.com,,Ysabel,CA,http://www.ysabel.la/
info@zameencuisine.com,,Zameen at the Point,0,https://zameencuisine.com/
info@zestwinebistro.com,,Zest Wine Bistro,0,https://www.zestwinebistro.com
info@zincnewhaven.com,,ZINC New Haven,CT,https://zincnewhaven.com
info@zutonfourth.com,,Zut!,0,https://www.zutonfourth.com/
info2315@todosbuenos.com,,Todos Cantina + Cocina,0,https://www.todosbuenos.com
infol@khyberhalalfood.com,,Khyber Halal,AZ,http://www.khyberhalalfood.com
infonc@localipizzabar.com,,Locali,CT,https://www.localipizzabar.com/
information@buffalorose.net,,Buffalo Rose,CO,https://buffalorosegolden.com/
information@cafelamedberkeley.com,,La Méditeranée,CA,https://cafelamedberkeley.com/
information@hidesushi.com,,Hide Sushi,CA,https://hidesushi.com/
information@lamednoe.com,,La Méditerranée,0,https://lamednoe.com
information@samsgrillsf.com,,Sam's Grill,CA,https://samsgrill-sf.com/
innkeeper@carmellamplighter.com,,Pangaea Grill,0,https://carmellamplighter.com/
innkeeper@davenportroadhouse.com,,Davenport Roadhouse Restaurant & Inn,CA,https://www.davenportroadhouse.com/
inovinosanfrancisco@gmail.com,,Inovino,CA,https://www.inovinosanfrancisco.com
inquire@anya-dining.com,,ANYA,CT,https://anyadining.com/
inquiries@cafebonaparterb.com,,Cafe Bonaparte,0,https://cafebonaparterb.com/
inquiries@coolhandlukes.com,,Cool Hand Luke's,0,https://coolhandlukes.com/
inquiries@indianspringscalistoga.com,,Sam’s Social Club,CA,https://www.samssocialclub.com/
inquiry@iscream-gelato.com,,I Scream Gelato,CO,https://iscream-gelato.com/locations/lone-tree-colorado/
irene@irenescafe.com,,Irene's Café,CA,http://www.irenescafe.com/
irishbredopelika@gmail.com,,Irish Bred Pub,AL,https://www.irishbredopelika.com/
isai@chivalry.la,,El Cid,CA,https://www.elcidsunset.com/
IsarnGarden@gmail.com,,Isarn Garden,0,https://isarngarden.com/
istanbulcafebakery@gmail.com,,Istanbul Cafe and Bakery,CO,https://www.istanbulcafeandbakery.com/
italiano.jess.r@gmail.com,,Cafe Boa,AZ,https://www.cafeboa.com/
italianpiadina@gmail.com,,Piadina Italian Market Sandwhiches,CA,https://www.italianpiadina.com/locations
izakayasasaya@outlook.com,,Izakaya Sasaya,0,izakaya-sasaya.com
j.carlosmeza1995@yahoo.com,,Eddie's Grill,0,https://www.eddiesgrills.com
jack@jacksbrickoven.com,,Jack's Brick Oven Pizza,CT,https://jacksbrickoven.com
jack@stuftpizza.com,,Stuft Pizza Cafe,CA,https://stuftpizza.com/
Jacksonssportsbarandgrill@gmail.com,,Jackson's Sports Bar and Grill,0,https://jacksonsonsantafe.com/
jadepima@gmail.com,,Jade Palace,AZ,http://jadepalacescottsdale.com
Jake@BespokeConcepts.com,,Jovanina’s Broken Italian,CO,https://jovanina.com
jalapenodeluxeofficial@gmail.com,,Jalapeño Deluxe Restaurante,CO,http://jalapenodeluxe.com/
jame@mmh.co,,Jame,CA,https://www.eatjame.com/
james@elcaminodenver.com,,El Camino Community Tavern,CO,http://www.elcaminotavern.com/
jamestownmercantilecafe@gmail.com,,Jamestown Mercantile,0,https://www.jamestownmercantile.com/
jamie@gradcomm.com,,Culinary Arts Cafe,CA,https://www.cerritos.edu/culinary-arts/Cafe/cafe_announcement.htm
jamiejputnam@yahoo.com,,Cowboy Cookin',AZ,https://www.cowboycookin.info/
jane@framer.com,,Saffron Scoops N Bites,CO,https://www.saffronscoopsnbites.com/
JanetscafeinElCajon@gmail.com,,Janet's Cafe,CA,https://www.janetscafeelcajon.com/
jason@summerkitchengourmet.com,,Summer Kitchen + Bakeshop,0,https://www.summerkitchenbakeshop.com/
jason@thepatioatsloans.com,,The Patio at Sloans,0,https://thepatioatsloans.com/
jax.lebarnappetit@gmail.com,,Le Barn Appetit Inn & Creperie,AK,https://lebarnappetit.com
jay@503w.co,,503 W,CO,https://www.503w.co/
jayaskitchen615@gmail.com,,Jaya’s Kitchen,0,https://www.jayaskitchen.us/
jayz78@icloud.com,,Chaka's,CO,http://chakasmexicanrestaurant.com/
Jbulian@artistvodka.com,,Moonstar Buffet,0,https://moonstarbuffet.com/
jchilders@brandtailers.com,,The Rock,CO,https://www.therockwfp.com/locations-all/belmar-lakewood-co/
jdsthatcher@gmail.com,,JD's Grill House,AZ,https://www.jdsgrillhouse.com/
jefe@eljefedenver.com,,El Jefe,CO,https://www.eljefedenver.com/
jeff.thurston@cafebonappetit.com,,1919 Cafe,0,https://huntington.cafebonappetit.com/cafe/cafe/
jeff@vinvibe.com,,Il Cortile,0,https://ilcortileristorante.com/
jefflee7897@gmail.com,,Wonderful Sushi,CA,https://wonderfulsushipq.com
Jeffrey.Dressler@Sodexo.com,,Hilltop Café,CT,https://ccsudining.sodexomyway.com/dining-near-me/hilltop-cafe
jelcaminito@aol.com,,El Caminito,CA,https://elcaminito.net/
jenilesmana00@gmail.com,,Fletch's Bagels,CT,fletchsbagels.com
jenna@newalbanyfloral.com,,La Bicicleta Food Truck,0,https://labicicletafoodtruck.curvpos.com/menu
jennifer@dandyaisoftware.com,,Wharf Casual Seafood Wetumpka,0,https://www.wharfcasualseafood.com/locations/wetumpka/
jennipher@keyandcleaver.com,,Key and Cleaver,0,https://www.keyandcleaver.com/
jennwillis.fieldhouse@gmail.com,,Field House,CA,http://www.fresnofieldhouse.com/
jessica@theplotrestaurant.com,,The Plot,0,https://theplotrestaurant.com/
jet2nolo@gmail.com,,Da Legna at Nolo,0,https://jet2nolo.com/
jgmartinez1013@yahoo.com,,Hill Street Cafe,0,https://www.hillstreetcafeonline.com/
jijimesf@gmail.com,,Jijime,0,https://www.jijime.com/
jimtab200@yahoo.com,,Flame International,CA,https://www.flameinternational.com/
jkhalilieh@farmersagent.com,,La Veranda Ristorante Italiano,0,https://www.laverandapittsburg.com
jlabruzza@labruzzas.com,,LaBruzza's Italian Ristorante,AZ,https://www.labruzzas.com/
Jlindquist@lawrysonline.com,,Tam O'Shanter,CA,https://www.lawrysonline.com/tam-oshanter/
jmelluso@aol.com,,The Tin Fish,CA,https://www.thetinfishrestaurants.com
jobs@bambooclublb.com,,The Bamboo Club,0,https://www.bambooclublb.com
jobs@damicheleusa.com,,L'Antica Pizzeria Da Michele Santa Barbara,CA,https://damicheleusa.com/santabarbara/
jobs@maxhospitality.com,,Trumbull Kitchen,CT,https://www.trumbullkitchen.com/
jobs@pizzanista.com,,Pizzanista,0,https://pizzanista.com/
jocelyn@popamark.com,,JA Jiaozi Authentic Dumplings,CA,https://www.jajiaozi.com
Joe@cassidyscornercafe.com,,Cassidy's Corner Cafe,0,https://www.cassidyscornercafe.com
joe@ftbar.com,,fellow traveler,0,https://www.ftbar.com/
joe@jjstacks.com,,jjStacks,CT,https://www.jjstacks.com/
joey@clampitscountrykitchen.com,,Clampit's Country Kitchen & Meat Market,AR,https://www.clampitscountrykitchen.com
joeyraks@aol.com,,Joe's Bar & Grill,SC,http://www.joesbarandgrillonline.com/
john@atwatertavern.com,,Atwater Tavern,CA,https://www.atwatertavern.com/
john@doe.com,,Bollywood Bites,0,https://www.thebollywoodbites.com/
john@labicycletterestaurant.com,,La Bicyclette,0,https://www.labicycletterestaurant.com/
johnbeck@paninosteam.com,,Limonata by Paninos,CO,https://makelimonata.com
johnboy4629@gmail.com,,Bama Hotdogs,AL,https://www.bamahotdogs.com/
johndoe@domain.com,,Tay Ho Restaurant,0,https://www.tayho-oakland.com/
johndoe@gmail.com,,The Curry,0,https://thecurryrestaurant.com/
Johniesjr.lapalma.ca@gmail.com,,Johnie's Jr. Burgers,CA,https://www.johniesjr.com
johnsmith@gmail.com,,KAIYŌ,CA,https://kaiyosf.com
johnsmith@kwickpos.com,,Dao Kitchen Asian Bistro,AZ,https://daokitchen.kwickmenu.com/
johnsplaces760@gmail.com,,John's Place,CA,https://www.johnsplaces.com/
jomarufnc@gmail.com,,Jomaru Korean Hot Pot,CA,https://jomaruusa.com
jondoe@email.com,,Spice Room,CO,https://denverspiceroom.com/
Jongro.kimbap@gmail.com,,Jongro Kimbap,0,https://jongrokimbap.com/
jonpinhorn.typedesign@gmail.com,,Alma's Cookies & Company Restaurant,0,https://almasplace.net/
joseph@moesoriginalbbq.com,,Moe's Original Bar-B-Que,AL,https://www.moesoriginalbbq.com/lo/cullman
joshuatreesaloon@gmail.com,,Joshua Tree Saloon Bar & Grill,CA,https://www.joshuatreesaloon.com/
jr@jiarunes.com,,Fresh Taco,0,https://www.newhavenfreshtaco.com/
jregoeats21@gmail.com,,JRego's Gathering Place,CT,https://www.jregosgatheringplace.com/
jrodriguez@markethospitalitygroup.com,,Market Place Tavern,CT,https://www.markethospitalitygroup.com/brookfield/
js22g@yahoo.com,,Aroma Indian Cuisine,0,https://www.aromabenicia.com/
jscmanager01@gmail.com,,J's Korean Cuisine,CA,https://jcfullerton.com/
jsen1969@gmail.com,,Sushi Kyodai,CA,https://www.sushikyodai.com/
judahliciousjuice@gmail.com,,Judahlicious,CA,http://judahlicious.com/
julianbeercompany@gmail.com,,Julian Beer Co.,0,https://julianbeerco.com
julie@oaksiderestaurant.com,,Oakside,0,http://www.oaksiderestaurant.com/
julie@reyacommunications.com,,Swiss Chalet,0,https://sonnenalp.com/dining/swiss-chalet
julio@juliosmexicantina.com,,Julio's Mexican Grill & Cantina,CO,https://www.juliosmexicantina.com/
jumaknoodlepub@gmail.com,,Jumak,CA,https://www.jumakla.com/
junnsushi@gmail.com,,Junn All You Can Eat Sushi,AZ,https://www.junnsushi.com
junrpmp1@yahoo.com,,Hogie House 22nd Street,AZ,https://www.hogiehouse.com/
justbakedboca@gmail.com,,Just Baked,FL,http://www.justbakedboca.com/
Justin.hill@cbre.com,,Mess Hall at FLIGHT,CA,https://flight-tustin.com/mess-hall-market/
Justin@ChefJustinPerez.com,,Justin's Restaurant,0,https://www.chefjustinperez.com/
jy@jymasterskitchen.com,,City Diner,CA,https://citydiner-sanjose.com/
jyadegaran@bayareanewsgroup.com,,La Sen Bistro,0,http://www.lasenbistro.com/index.html
k_kathleen11@yahoo.com,,Thai Curry,0,https://www.thaicurrysf.com/
kaliubonwh@gmail.com,,Kaliabon Ramen,CT,http://www.kaliubon.com/
kam@capersloft.com,,Loft,0,https://loftbarandbistro.com/
kandctempe@gmail.com,,King and Cardinal,AZ,https://kingandcardinaltempe.com/
kanderson@lodgegsp.com,,Woodside,AL,https://woodsideatgsp.com/
karlee@horseflybrewing.com,,Horsefly Brewery,CO,https://www.horseflybrewing.com/
karlinesrestaurant@gmail.com,,Karline's Restaurant & Bar,CA,https://www.karlinesrestaurant.com/
kash@indigoinsf.com,,Indigo,CA,https://www.indigoinsf.com/
katakchickenrice@gmail.com,,Katak,0,https://katakchickenrice.com
katherine@hooleys.com,,Hooley's,0,https://hooleys.com/
katsu@visionlocalmedia.com,,Katsu Ramen,CO,http://www.katsuramen.com
Kayla@TheCulinaryCreative.com,,Tap and Burger,CO,https://tapandburger.com
kccafe287@gmail.com,,Kit Carson Cafe,0,https://kitcarsoncafe.com/
kellijowarden49735911@gmail.com,,Jet's Pizza,CO,https://www.jetspizza.com/stores/colorado/aurora/10731-e-alameda-ave-unit-f-1/
kenkuk21@gmail.com,,Island Grill,CO,http://islandgrillrestaurant.com
kennylake@cvalaska.net,,Kenny Lake Diner,0,https://kennylakervpark.wixsite.com/kennylakemerc
kenoshasteakhouse@msn.com,,Kenosha Steakhouse,CO,https://kenoshabreck.com/
Kensingtonpizzact@gmail.com,,Kensington Pizza,CT,https://www.kensingtonpizzact.com/
keunimchoi@yahoo.com,,Katana Sushi,CA,https://www.ktnsushi.com
kevin@morningstoryrestaurant.com,,Morning Story,CO,https://www.morningstoryrestaurant.com/colorado/dtc
kevinb.weg@gmail.com,,West End Grill,AL,https://www.westendgrillhsv.com/
khalid_hadi@hotmail.com,,Mainport Fish & Chips,CT,http://www.main-port.com/
kiki@ricksicecream.com,,Rick's Ice Cream,CA,http://www.ricksicecream.com/
kikkukitchen@gmail.com,,Kikku Kitchen,CA,https://www.kikkukitchen.com/
kin.fv@keiconcepts.info,,Kin Craft Ramen & Izakaya,CA,https://www.kincraftramen.com/
kingofwings87@gmail.com,,King of Wings Tap House,CO,https://kingofwingstaphouse.com/
kinlongbeachkitchen@gmail.com,,Kin Long Beach,0,https://kinlongbeachkitchen.com/
kiora@dnp-sd.com,,Dunedin New Zealand Eats,0,https://dnp-sd.com/
kiora@q-town.com,,Queenstown Village,CA,https://www.q-town.com
kir@thekingindian.com,,King Indian Restaurant,CA,https://kingindianfresno.com/
kirin1677@sbcglobal.net,,Kirin,0,https://www.thekirin.com/
kjssllc@gmail.com,,Old Philly Town,CO,https://oldphillytown.com
kkslawyers@usa.net,,April 90 Something,0,https://april90something.com/
Klarissascakery@gmail.com,,Klarissa's Cakery,0,https://www.klarissascakery.com/
kmason@millavemgt.com,,Modern Margarita,AZ,https://phoenix.modernmargarita.com/
kmitc2@aol.com,,Sweet And Hot Ice Cream,SC,https://alanmitchell123412.wixsite.com/website
Kobesteakhouseredding@gmail.com,,Kobe,CA,https://koberedding.net/
koreansuperette@gmail.com,,Korean Superette,CA,https://korean-superette.com
kprimegrill@gmail.com,,Prime Grill,CA,https://www.kprimegrill.com
kravebagel@gmail.com,,Krave Bagel,SC,http://kravebagel.com/
krish@roxannecafesf.com,,Roxanne Cafe,CA,https://www.roxannecafesf.com/
Kristi@hiddenlakevenue.com,,Stoic & Genuine,CO,https://stoicandgenuine.com/
kukarshouseofpizza@gmail.com,,Kukar’s House of Pizza,0,http://kukarshouseofpizza.com/
kurtm@freshbowlkitchen.com,,Fresh Bowl Kitchen,0,https://freshbowlkitchen.com/
