ein,organization_name,contact_first_name,contact_email,state,ntee_code,mission_description,email_quality_tier,foundation_count,display_count,sector_label
364284473,THE ARTS OF LIFE INC,Matt,info@artsoflife.org,IL,A250,"ARTS OF LIFE SUPPORTS OVER 60 ADULT ARTISTS WITH DISABILITIES AT TWO COLLECTIVE ART STUDIOS IN THE CHICAGOLAND AREA. STUDIO PROGRAMMING IS DICTATED BY THE SPECIFIC INTERESTS AND TALENTS OF OUR ARTISTS, WHO WORK COLLABORATIVELY WITH VOLUNTEERS AND STAFF TO MANAGE AND DEVELOP THE STUDIO. WE ARE GUIDED BY THE PRINCIPLES THAT ALL ARTISTS, REGARDLESS OF DISABILITY, SHOULD HAVE THE OPPORTUNITY TO BE MEMBERS OF AN ARTISTIC COMMUNITY THAT 1)DEVELOPS ORGANICALLY BASED ON THEIR INDIVIDUAL AND COLLECTIVE NEEDS; 2)IS CONSTANTLY SHAPED BY THEIR OPINIONS, CHOICES, AND INTERESTS; AND 3)CONTRIBUTES TO THE LARGER ARTS COMMUNITY AND SOCIETY IN GENERAL.",B,592,75,Arts & Culture
464996721,SHARED-USE MOBILITY CENTER,Benjamin,info@sharedusemobilitycenter.org,IL,V30,"THE SHARED-USE MOBILITY CENTER (SUMC) IS A PUBLIC-INTEREST ORGANIZATION WORKING TO FOSTER COLLABORATION IN SHARED MOBILITY (INCLUDING BIKE-SHARING, CAR-SHARING, RIDE-SHARING AND MORE) AND HELP EDUCATE AND CONNECT THE GROWING INDUSTRY WITH TRANSIT AGENCIES, CITIES AND COMMUNITIES ACROSS THE NATION. THROUGH PILOTING PROGRAMS, CONDUCTING NEW RESEARCH AND PROVIDING EDUCATIONAL WORKSHOPS AND MATERIALS TO CITIES AND REGIONS, SUMC HOPES TO EXTEND THE BENEFITS OF SHARED MOBILITY FOR ALL.",B,30,30,Social Science
362826768,PHILOS FOUNDATION INC,Trista,info@philosfoundations.org,IL,F220,TO PROVIDE MULTIPLE LEVELS OF SOCIAL SERVICES SUPPORT AND POSTIVELY IMPACT THE LIVES OF PEOPLE IN THE COMMUNITY.,B,188,75,Mental Health
331037577,BLOOMINGTON-NORMAL AREA CONVENTION &,Crystal,info@visitBN.org,IL,S41,"THE BLOOMINGTON-NORMAL AREA CONVENTION AND VISITORS BUREAU WORKS TO ENHANCE THE REGION'S ECONOMIC VITALITY, SUSTAINABILITY AND QUALITY OF LIFE BY MARKETING THE COUNTY AS A COMPELLING DESTINATION.",B,304,75,Community Improvement
203822878,CLAPHAM SCHOOL,John,admin@mycreativebible.com,IL,E20,SEE SCHEDULE O,B,489,75,Health
811345478,SOUTH SIDE CHRISTIAN ACADEMY,Chad,info@southsidechristianacademy.org,IL,B20,CHRIST-CENTERED SCHOOL WITH A MISSION TO REACH AND TRANSFORM CHILDREN AND FAMILIES FOR CHRIST,B,1250,75,Education
362167735,THE COMMUNITY HOUSE,Daniel,info@thecommunityhouse.org,IL,P280,"TO PROVIDE, MAINTAIN, OPERATE, CONDUCT AND MANAGE COMMUNITY HOUSE FOR THE GENERAL WELFARE OF LOCAL RESIDENTS FOR CHARITABLE AND EDUCATIONAL PURPOSES.",B,798,75,Human Services
362550341,THE MENOMONEE CLUB,Neal,info@menomoneeclub.org,IL,O230,"THE MENOMONEE CLUB IS DEDICATED TO PROVIDING CHILDREN, ADULTS AND FAMILIES FROM DIVERSE BACKGROUNDS WITH QUALITY RECREATION AND ENRICHMENT ACTIVITIES IN AN INCLUSIVE COMMUNITY THAT FOSTERS PERSONAL GROWTH AND SKILL DEVELOPMENT.",B,366,75,Youth Development
452721646,PRAIRIE SCHOOL OF DUPAGE,Richard,info@theprairieschoolofdupage.org,IL,B20,"OUR MISSION IS TO EDUCATE AND INSPIRE THE WHOLE CHILD, PREPARING EACH STUDENT FOR A LIFE OF DISCOVERY BY CULTIVATING A STRONG SENSE OF SELF, COMPASSION, AND RESPECT FOR OTHERS, AND A DEEP CONNECTION WITH THE NATURAL WORLD. THIS IS ACCOMPLISHED BY PROMOTING THE DEVELOPMENT OF CORE ACADEMIC SKILLS, THE STUDY OF THE NATURAL WORLD, IMMEDIATE ENVIRONMENT, AND SUSTAINABLE ENVIRONMENTAL PRACTICES, AND THE UNDERSTANDING OF THE ARTS AND OTHER CULTURES THROUGH HANDS ON LEARNING EXPERIENCES.",B,1250,75,Education
831979604,NORTHWEST SIDE COMMUNITY DEVELOPMENT COR,Jason,info@northwestsidecdc.org,IL,L80,"OUR MISSION IS TO PROVIDE THE NORTHWEST SIDE AND BELMONT CRAGIN AREA WITH THE TOOLSAND RESOURCES TO PRESERVE AFFORDABLE HOUSING,PREVENT DISPLACEMENT, AND PROVIDEBUSINESS DEVELOPMENT ASSISTANCE TO LOCAL SMALL BUSINESSESS.",B,275,75,Housing
371340071,Illinois Conservation Foundation,Steve,info@ilconservation.org,IL,C30,"The role of the Illinois Conservation Foundation and its partners is to preserve and enhance our natural resources by supporting and fostering ecological, educational and recreational program for the benefit of all people now and for generations to come.",B,191,75,Environment
200835490,THE GREENHOUSE WESTERN SUBURBS NFP,Thomas,office@greenhousecoschool.org,IL,B90,THE GREENHOUSE WAS ESTABLISHED EXCLUSIVELY FOR RELIGIOUS AND EDUCATIONAL PURPOSES. IT WAS ORGANIZED TO PROVIDE ANCILLARY INSTRUCTION AND LEARNING EXPERIENCES IN A VARIETY OF DISCIPLINES; TO TRAIN STUDENTS IN GODLY CHARACTER AND SERVANT LEADERSHIP; TO ASSIST PRIVATE CLASSICAL AND CHRISTIAN HOME SCHOOLS; TO PROMOTE A BIBLICAL CHRISTIAN WORLD VIEW AND FOSTER A COMMUNITY WHICH REFLECTS CHRISTIAN VALUES.,B,1250,75,Education
363976346,THE WALDORF SCHOOL OF DUPAGE,Rebecca,office@waldorfdupage.org,IL,B20Z,"NURTURING A HEALTHY, SUSTANABLE FUTURE OF WHOLE, AWARE, AUTHENTIC PEOPLE, CURRICULUMS ARE BASED ON A CHILDS STAGES OF DEVELOPMENT THAT PRESENTS SUBJECT MATTER AND NEW SKILLS ENHANCING THE NATURAL RHYTHM OF GROWTH.",B,1250,75,Education
200287758,BUSINESS AND CAREER SERVICES INC,Lisa,contact@bcsillinois.org,IL,B60,"ACCESS TO QUALITY SERVICES PROVIDED THROUGH A NETWORK OF DEDICATED ORGANIZATIONS DESIGNED TO MEET THE WORKFORCE NEEDS OF BUSINESS, JOB-SEEKERS, AND THE COMMUNITY.",B,1250,75,Education
363762667,ASSOCIATION OF PROFESSIONAL CHAPLAINS,Patricia,info@apchaplains.org,IL,X90Z,"THE ASSOCIATION OF PROFESSIONAL CHAPLAINS PROMOTES QUALITY CHAPLAINCY CARE THROUGH ADVOCACY, EDUCATION, PROFESSIONAL STANDARDS AND SERVICE TO ITS MEMBERS.",B,473,75,Religion
464651665,GARDENEERS,Selma,info@gardeneers.org,IL,B90,"TO ENABLE STUDENTS TO ENRICH THEIR KNOWLEDGE OF NUTRITION, CONNECT WITH THEIR COMMUNITY, AND BECOME STEWARDS OF THE ENVIRONMENT.",B,1250,75,Education
473187591,Muhsen,Joohi,info@muhsen.org,IL,P82,"Muhsen is a nonprofit umbrella organization serving children and adults with any intellectual, mental, or physical disability. Muhsens aim is to establish an inclusive and accessible environment for individuals with disabilities and their families. Muhsen will assume an active role to advocate and educate, conduct training, and implement programs and services across North America to improve the experience within mosques, conventions, related classes and events, as well as to engender a positive and welcoming community for persons with disabilities.",B,798,75,Human Services
510189249,FREEPORT ARTS CENTER,Vanessa,info@freeportartmuseum.org,IL,A510,"THE FREEPORT ART MUSEUM CREATES EXPERIENCES THAT SPARK IMAGINATION AND ENGAGEMENT IN THE ARTS FOR ALL PEOPLE BY PRESENTING EXHIBITIONS AND CULTURAL EVENTS, ADVANCING ARTS EDUCATION, AND EXCELLING IN COLLECTION STEWARDSHIP.",B,592,75,Arts & Culture
300347563,CASTING SOCIETY OF AMERICA,Destiny,info@castingsociety.com,IL,S41,"THE PREMIER ORGANIZATION FOR CASTING DIRECTORS IN FILM, TELEVISION, THEATRE, AND COMMERCIALS, CASTING SOCIETY OF AMERICA SEEKS TO UPLOAD AND HONOR THE HIGHEST STANDARDS OF PROFESSIONALISM IN THE CASTING FIELD. ACTIVITIES INCLUDE AN ANNUAL AWARD SHOW RECOGNIZING ACHIEVEMENT IN THE ART CASTING, EDUCATIONAL PROGRAMS AND PANELS, CONTINUED SCHEDULE O",B,304,75,Community Improvement
362937848,EVERYCHILD,Mark,info@foreverychild.org,IL,I72Z,"THE EVERYCHILD LEADS COMMUNITY EFFORTS TO ELIMINATE CHILD ABUSE AND NEGLECT BY STRENGTHENING CHILDREN AND FAMILIES THROUGH TREATMENT, EDUCATION, AND PREVENTION.",B,218,75,Crime/Legal
204811544,COLLEGE BOUND OPPORTUNITIES,Susan,info@cbo4success.org,IL,B82,"COLLEGE BOUND OPPORTUNITIES MENTORS, EMPOWERS AND INSPIRES LOW-INCOME, FIRST-GENERATION SCHOLARS TO OVERCOME BARRIERS, GRADUATE COLLEGE AND ACHIEVE SUCCESS IN LIFE.",B,1250,75,Education
813500697,The Partnership for College Completion,Lisa,info@partnershipfcc.org,IL,B01,"The Partnership for College Completion (PCC) champions policies, practices, and systems that increase college completion and eliminate degree completion disparities for low-income, first generation, and students of color in Illinois particularly Black and Latinx students.",B,1250,75,Education
814602365,PUI TAK CHRISTIAN SCHOOL,Aaron,info@puitakschool.org,IL,B20,To equip young learners academically and spiritually to be future leaders for God's Kingdom. The Organization vision is to see children rise to their potential and succeed in all spheres of life with joy and strength of character.,B,1250,75,Education
364031325,CHILD'S VOICE SCHOOL,Michelle,info@childvoice.org,IL,B20Z,"THE MISSION OF CHILD'S VOICE IS TO EMPOWER CHILDREN WITH HEARING LOSS TO BE SUCCESSFUL IN ALL EDUCATIONAL AND SOCIAL SETTINGS BY OPTIMIZING THEIR LISTENING, SPEAKING AND ACADEMIC SKILLS, OUR PROGRAMS PROVIDE SPECIALIZED SUPPORT AND EDUCATION TO CHILDREN WITH HEARING LOSS AND THEIR FAMILIES.",B,1250,75,Education
391672846,CAMP YOUNG JUDAEA MIDWEST INC,Barbara,info@cyjmid.org,IL,N20,"CAMP YOUNG JUDAEA MIDWEST, INSPIRES JEWISH CHILDREN OF DIVERSE BACKGROUNDS TO THRIVE IN A JOYFUL, TIGHT-KNIT COMMUNITY THAT IS PASSIONATE ABOUT ISRAEL AND JUDAISM.",B,407,75,Recreation
362182044,HYDE PARK NEIGHBORHOOD CLUB,Angela,info@hpnclub.org,IL,P280,"TO HELP FAMILIES AND SCHOOLS TO DEVELOP HEALTHY, WELL-ROUNDED YOUNG PEOPLE BY PROVIDING ENRICHING ACTIVITIES, LEADERSHIP MODELS, A PLACE OF PRIDE AND SENSE OF COMMMUNITY.",B,798,75,Human Services
822650675,FRIENDS OF THE CHILDREN - CHICAGO,Taal,info@friendschicago.org,IL,P28,"FRIENDS OF THE CHILDREN IS A PREVENTION AND EARLY INTERVENTION PROGRAM HELPING THE CHILDREN FACING THE GREATEST RISK FACTORS DEVELOP THE RELATIONSHIPS, GOALS AND SKILLS NECESSARY TO BREAK THE CYCLE OF POVERTY, ABUSE AND VIOLENCE AND CHANGE THEIR LIFE'S TRAJECTORY. WE WORK WITH CHILDREN STARTING IN KINDERGARTEN AND STAY WITH THEM THROUGH HIGH SCHOOL GRADUATION - NO MATTER WHAT. EACH CHILD IS PAIRED WITH A ""FRIEND"" (A SALARIED, TRAINED, PROFESSIONAL, FULL-TIME STAFF MEMBER OF FRIENDS OF THE CHILDREN) AND THEY SPEND 4 HOURS A WEEK TOGETHER 1:1 - IN SCHOOL, AT HOME AND IN THE COMMUNITY.",B,798,75,Human Services
800724941,RESTORING THE PATH,Sally,info@crushersclub.com,IL,N68,"OUR MISSION IS TO BE THE STRONGEST ALTERNATIVE TO GANGS. BY PROVIDING EMPLOYMENT, BOXING, MENTORING, MUSIC, LIFE SKILLS AND MORE, WE ARE ABLE TO ARM YOUNG PEOPLE WITH THE SUPPORT AND SKILLS THEY NEED TO RESTORE THEIR LIVES AND IMPROVE THEIR NEIGHBORHOOD. CRUSHERS CLUB IS ROOTED IN FOUR IDEALS, RESPECT, DISCIPLINE, OWNERSHIP, AND LOVE.",B,407,75,Recreation
362374225,THE MIDWEST CLINIC,Kelly,info@midwestclinic.org,IL,A6CZ,"THE MIDWEST CLINIC EXISTS TO RAISE THE STANDARDS OF MUSIC EDUCATION. WE SERVE THIS MISSION BY: (1) IMPROVING THE METHODS EMPLOYED IN MUSIC EDUCATION; (2) DEVELOPING NEW TEACHING TECHNIQUES; (3) ANALYZING AND APPRAISING LITERATURE CONCERNING MUSIC EDUCATION; (4) HOLDING CLINICS, LECTURES AND DEMONSTRATIONS FOR THE BETTERMENT OF MUSIC EDUCATION; AND (5) GENERALLY ASSISTING MUSIC TEACHERS IN THE PURSUIT OF EXCELLENCE IN THEIR PROFESSION.",B,592,75,Arts & Culture
202534366,KOREAN CULTURAL CENTER OF CHICAGO,Yoon,admin@kccoc.org,IL,A20,"THE PURPOSES SHALL BE: (1) TO DISCOVER, PRESERVE, AND DEVELOP KOREAN IMMIGRANTS' HISTORY AND KOREAN CULTURAL LEGACIES IN THE US, (2) TO ENHANCE THE UNDERSTANDING OF THE KOREAN CULTURE'S UNIQUENESS BY PROPAGATING AND EDUCATING KOREAN CULTURE TO KOREAN DESCENDANTS AND OTHER PEOPLE, (3) TO SERVE AS THE CENTER FOR COOPERATION AMONG ALL KOREAN-AMERICANS AND THEIR ORGANIZATIONS, AND (4) TO SUPPORT THE CULTURAL EXCHANGE AND NETWORKING BETWEEN KOREA AND THE US AND FACILITATE ANY OTHER CULTURAL ACTIVITIES.",B,592,75,Arts & Culture
203174820,Northwest Community Music Academy,Cynara,info@encoremusicacademy.org,IL,A68,"Provide music education and cultural opportunities to the community, includingopportunities for individuals to attend and participate in performances, and to cultivatethe innate musical ability within each individual.",B,592,75,Arts & Culture
462159711,Vocel Viewing our Children as,Jessica,info@vocel.org,IL,O20,"VOCEL's mission is to help ensure every child has the foundation to learn, grow and lead. We provide two-generation early childhood education programming for young children, families and schools in under-resourced communities aiming to support early brain development and build foundation for academic and life success.",B,366,75,Youth Development
364211258,American Society For Bioethics,Mary,info@asbh.org,IL,U50,"Promote research, teaching, & professional development in the field of bioethics & humanities.",B,25,25,Science
264758403,OPPORTUNITY KNOCKS INCORPORATED,Michael,info@opportunityknocksnow.org,IL,P82,"Opportunity Knocks is dedicated to enriching life and community. We exist to support people with intellectual and developmental disabilities as they live, work, learn, grow and connect within their community. We believe in a dynamic, person-centered, community-based approach to programming that engages the voice of all Warriors, thrives on interdependent connections, encourages exploration, centers on holistic wellness and fostering healthy relationships.",B,798,75,Human Services
362464960,THE ART CENTER HIGHLAND PARK,James,info@theartcenterhp.org,IL,A25Z,"THE ORGANIZATION IS A NON-PROFIT ART ORGANIZATION DEDICATED TO EDUCATION IN THE CONTEMPORARY VISUAL ARTS THROUGH CLASSES, OUTREACH PROGRAMS, GALLERY EXHIBITIONS AND EVENTS.",B,592,75,Arts & Culture
363235853,READING IN MOTION,Gabriel,info@readinginmotion.org,IL,A650,"TO GET EVERY AT-RISK CHILD READING AT OR ABOVE GRADE LEVEL WITHIN THE FIRST YEARS OF SCHOOL, THROUGH THE POWER OF DISCIPLINE OF THE ARTS.",B,592,75,Arts & Culture
364113236,CATALYST FOR EDUCATIONAL CHANGE,Shelley,info@cecweb.org,IL,B82,"CATALYST FOR EDUCATIONAL CHANGE (CEC) IS A NONPROFIT CONSULTING AGENCY THAT WORKS WITH ADULT LEADERS IN SOLVING COMPLEX PROBLEMS IN EDUCATIONAL SYSTEMS. CEC USES CONTINUOUS IMPROVEMENT PRACTICES AND DEEP COLLABORATION TO HELP EDUCATIONAL SYSTEMS BUILD INTERNAL CAPACITY, CREATE BETTER OUTCOMES, COMMUNICATE WITH LEADERSHIP, AND RE-THINK OUR CHILDREN'S FUTURES.",B,1250,75,Education
370661264,YWCA MCLEAN COUNTY,Beth,info@ywcamclean.org,IL,P27Z,"THE YWCA MCLEAN COUNTY IS DEDICATED TO ELIMINATING RACISM, EMPOWERING WOMEN AND PROMOTING PEACE, JUSTICE, FREEDOM AND DIGNITY FOR ALL.",B,798,75,Human Services
371277129,MARION MEDICAL MISSION,Thomas,info@mmmwater.org,IL,Q300,"PROVIDE MEDICAL AND OTHER SERVICES TO UNDERDEVELOPED COUNTRIES, PRIMARILY IN AFRICA, UNDER THE AUSPICES OF VARIOUS CHRISTIAN MISSIONARY ORGANIZATIONS. THE MAJOR ACTIVITY IS THE CONSTRUCTION OF WELLS FOR DRINKING WATER IN REMOTE AFRICAN VILLAGES.",B,362,75,International
825231180,HALFTHESTORY,Jaclyn,info@halfthestoryproject.com,IL,F30,"#HALFTHESTORY'S MISSION IS TO EMPOWER THE NEXT GENERATION'S RELATIONSHIP WITH SOCIAL MEDIA THROUGH ADVOCACY, EDUCATION, AND PROVIDING ACCESS TO RESOURCES FOR YOUTH. WE BELIEVE IN DIGITAL WELLBEING.",B,188,75,Mental Health
463145141,Eagle Academy Inc,Medina,info@eagleacademychristian.org,IL,B24,"Eagle Academy Inc. prepares pre-K - 8th grade students in the surrounding communities to be innovative Christian scholars, exemplify excellance in Math, Language Arts & Reading, uphold strong discipline values and prepare students for college-preparatory high schools.",B,1250,75,Education
452742509,STOP FOODBORNE ILLNESS INC,Mitzi,info@stopfoodborneillness.org,IL,K40,"As the voice of people affected by foodborne illness, we collaborate with partners in academia, the food industry, and government to prevent foodborne illness. We advocate for effective food safety policy and facilitate culture change to increase food safety.",B,609,75,Food/Agriculture
454860376,Waukegan To College NFP,Aaron,office@waukegantocollege.org,IL,B90,"To create brighter futures for students, families and communities by preparing students to enroll in and graduate from college.",B,1250,75,Education
300271139,CHICAGO CHILDREN'S THEATRE,Armando,info@chicagochildrenstheatre.org,IL,A65,CHICAGO CHILDREN'S THEATRE ASPIRES TO ENRICH OUR COMMUNITY THROUGH DIVERSE AND SIGNIFICANT THEATRICAL AND EDUCATIONAL PROGRAMMING THAT ENGAGES AND INSPIRES THE CHILD IN ALL OF US.,B,592,75,Arts & Culture
364006154,EMBERS ACADEMY,Tom,info@embersacademy.org,IL,B24P,ELEMENTARY ACADEMY GRADES PRE-K THROUGH FIFTH.,B,1250,75,Education
376085905,PRAIRIE RIVERS NETWORK,Elliot,info@prairierivers.org,IL,C00E,"AT PRAIRIE RIVERS NETWORK, WE PROTECT WATER, HEAL LAND, AND INSPIRE CHANGE. USING THE CREATIVE POWER OF SCIENCE, LAW, AND COLLECTIVE ACTION, WE PROTECT AND RESTORE OUR RIVERS, RETURN HEALTHY SOILS AND DIVERSE WILDLIFE TO OUR LANDS, AND TRANSFORM HOW WE CARE FOR THE EARTH AND FOR EACH OTHER.",B,191,75,Environment
370921806,OBLONG CHILDREN'S CHRISTIAN HOME,Arvin,office@oblongchristianhome.org,IL,P73Z,"THE MISSION OF THE OBLONG CHILDREN'S CHRISTIAN HOME IS TO GLORIFY GOD BY PROVIDING FAMILY-STYLE HOMES FOR AT-RISK AND STRUGGLING YOUTH. THE MINISTRY DISCIPLES YOUTH AND THEIR FAMILIES BY BUILDING HEALTHY RELATIONSHIPS, DEMONSTRATING GOD'S UNCONDITIONAL LOVE, TEACHING GOD'S TRUTH, AND DEVELOPING EACH CHILD'S UNIQUE ABILITIES. THE MINISTRY SEEKS TO REUNITE THE FAMILY OR PREPARE THE YOUNG PERSON FOR INDEPENDENT LIVING.",B,798,75,Human Services
362526797,NORTH RIVER COMMISSION,Thomas,info@northrivercommission.org,IL,S200,"UNITING OVER 100 CIVIC ASSOCIATIONS, BUSINESSESS, SCHOOLS, INSTITUTION AND PLACES OF WORSHIP. TO IMPROVE THE QUALITY OF LIFE IN THE COMMUNITY BY DEVELOPING AFFORDABLE HOUSING, QUALITY EDUCATION, ARTS,",B,304,75,Community Improvement
204323096,NATIONAL ASSOCIATION FOR,Rhonda,contact@urbandebate.org,IL,B99,ADVANCING DEBATE EDUCATION IN URBAN PUBLIC SCHOOLS TO AMPLIFY YOUTH VOICES AND TO DEVELOP CONFIDENCE AND SKILLS FOR FUTURE SUCCESS.,B,1250,75,Education
331212566,THAAKAT FOUNDATION,Uzma,info@thaakat.org,IL,Q33,"Thaakat Foundation promotes a collaborative, people and planet friendly approach to fighting global poverty. Working in remote and underserved communities around the world, we rebuild broken health and education infrastructures to help transform the futures of those in need.",B,362,75,International
237237720,MIDWAY VILLAGE & MUSEUM CENTER,Patrick,admin@midwayvillage.com,IL,A500,"MIDWAY VILLAGE, THE BEST INSTITUTION FOR COLLECTING, PRESERVING AND INTERPRETING THE HISTORY OF THE ROCKFORD REGION, IS COMMITTED TO EDUCATING AND ENRICHING OUR COMMUNITY BY PROVIDING STATE OF THE ART EXHIBITS, PROGRAMS, AND EVENTS.",B,592,75,Arts & Culture
363689665,INDO-AMERICAN CENTER,Rishi,info@indoamerican.org,IL,P840,"THE INDO AMERICAN CENTER (IAC) CREATES AND PROVIDES SERVICES THAT FACILITATE SOUTH ASIAN IMMIGRANT ADJUSTMENT, SOCIO-ECONOMIC WELLBEING, AND COMMUNITY THROUGH DIRECT SERVICE, EDUCATION AND ADVOCACY.",B,798,75,Human Services
363913497,JO DAVIESS CONSERVATION FOUNDATION INC,Steve,info@jdcf.org,IL,C340,JDCF WORKS TO PRESERVE AND STEWARD LAND AND WATER FOR THE LASTING WELL-BEING OF ALL PEOPLE AND WILDLIFE.,B,191,75,Environment
364426554,University Center of Lake County,Myra,info@ucenter.org,IL,B43,THE UNIVERSITY CENTER OF LAKE COUNTY PROVIDES FACILITIES AND SUPPORT SERVICES FOR ITS MEMBER COLLEGES AND UNIVERSITIES IN DELIVERING HIGHER EDUCATION PROGRAMS TO LAKE COUNTY STUDENTS.,B,1250,75,Education
202614486,METROSQUASH NFP,David,info@metrosquash.org,IL,N66,"METROSQUASH IS AN OUT-OF-SCHOOL TIME AND COLLEGE SUCCESS PROGRAM THAT UTILIZES A LONG-TERM AND HOLISTIC MODEL TO SERVE CHICAGOLAND PUBLIC SCHOOL STUDENTS WITH DEMONSTRATED NEED. STUDENTS ENTER THE PROGRAM AS EARLY AS 5TH GRADE AND RECEIVE SUPPORT THROUGH POST-SECONDARY COMPLETION. THROUGH ITS UNIQUE, PATHWAY MODEL, METROSQUASH WORKS TO EMPOWER STUDENTS TO BECOME HEALTHY ADULTS WITH SOCIAL AND ECONOMIC STABILITY.",B,407,75,Recreation
832337377,FORGING OPPORTUNITIES FOR REFUGEES IN,Melike,info@refugeefora.org,IL,B90,"OUR MISSION IS TO ENSURE THAT REFUGEE FAMILIES ARE PROVIDED ACCESS TO AN EDUCATION SUFFICIENT TO PREPARE THEM TO BECOME ECONOMICALLY SELF-SUFFICIENT AND ROBUSTLY ENGAGED IN AMERICAN CIVIC LIFE BY PROVIDING INDIVIDUALLY CUSTOMIZED HIGH DOSAGE TUTORING TO STUDENTS WITH LIMITED OR INTERRUPTED FORMAL EDUCATION, REFUGEE CHILDREN, AND ENGLISH AS A SECOND LANGUAGE CLASSES FOR THEIR ADULT FAMILY MEMBERS.",B,1250,75,Education
475604485,Planning Implementation and Evaluation,James,admin@pieorg.org,IL,W02,"PIE builds the capacity of mission-driven organizations to evaluate impact, promote learning, and facilitate equitable change.",B,141,75,Public Policy
362193600,AMITY SOCIETY OF FREEPORT INC,Jeff,info@amitysocietyoffreeport.org,IL,P330,"AN ORGANIZATION OF VOLUNTEERS, PROFESSIONAL STAFF, AND FAMILIES WORKING TOGETHER TO ENSURE THAT QUALITY EARLY CHILDHOOD EDUCATION, SCHOOL AGE PROGRAMS, AND PARENT SUPPORT SERVICES ARE AVAILABLE TO ALL FAMILIES ON AN EQUITABLE BASIS. THE SOCIETY SERVICES THE COMMUNITY IN NORTHWEST ILLINOIS, PRIMARILY STEPHENSON COUNTY, ILLINOIS. THE SOCIETY PROVIDES FOR EARLY EDUCATION THROUGH THE AMITY LEARNING CENTER OF FREEPORT, A NATIONAL ASSOCIATION FOR THE EARLY EDUCATION OF YOUNG CHILDREN-ACCREDITED AND ILLINOIS DEPARTMENT OF CHILDREN AND FAMILY SERVICES-LICENSED ORGANIZATION, SERVING CHILDREN FROM 6 WEEKS TO 12 YEARS OLD THROUGH A CREATIVE CURRICULUM. ADDITIONALLY, THE SOCIETY SUPPORTS THE COMMUNITY BY OPERATING A LOCAL THRIFT SHOP AND MANAGING A COMMUNITY CAMPUS THAT HOUSES THEIR OPERATIONS, AS WELL AS AFTER SCHOOL PROGRAMS AND OTHER COMMUNITY ORGANIZATIONS WITH THE SAME COMMUNITY-BASED FOCUS.",B,798,75,Human Services
432064738,Sacred Learning NFP,Husain,info@sacredlearning.org,IL,X40,To educate individuals on Islamic knowledge and enhancing spiritual development.,B,473,75,Religion
362192804,REVIVE CENTER FOR HOUSING AND HEALING,Peter,info@revivecenter.org,IL,P85Z,REVIVE SEEKS TO END HOMELESSNESS AND RESTORE HOPE THAT ALL MIGHT FLOURISH.,B,798,75,Human Services
851586666,ChiArts Foundation,Anthony,info@chiarts.org,IL,B11,SUPPORT AND PROMOTION OF ARTS EDUCATION PROGRAMS AT CHICAGO HIGH SCHOOL FOR THE ARTS. THE ORGANIZATION MAY ALSO SUPPORT OTHER EDUCATIONAL ACTIVITIES IN FURTHERANCE OF THE ARTS.,B,1250,75,Education
201032269,CHICAGO MONTESSORI NFP,Jennifer,info@chicagomontessori.org,IL,B21,MONTESSORI SCHOOL,B,1250,75,Education
362608742,CANDOR HEALTH EDUCATION,Barbara,info@candorhealthed.org,IL,E700,"TO POSITIVELY IMPACT THE PHYSICAL, SOCIAL AND EMOTIONAL HEALTH OF YOUNG PEOPLE THROUGH INNOVATIVE EDUCATION PROGRAMS IN PARTNERSHIP WITH PARENTS, SCHOOLS AND COMMUNITIES.",B,489,75,Health
362181996,THE SOCIETY FOR THE DANISH OLD PEOPLE'S,Maria,contact@danishhomeofchicago.org,IL,P750,"THE PURPOSE OF THE SOCIETY IS TO MAINTAIN AND OPERATE, ON A CHARITABLE BASIS, A NOT-FOR-PROFIT HOME FOR ELDERLY PERSONS IN ORDER TO PROVIDE THEM WITH SUITABLE LIVING ACCOMODATIONS, FACILITIES FOR DINING, MEDICAL TREATMENT, NURSING, AND OTHER SERVICES DESIGNED TO MEET THEIR SPIRITUAL, MENTAL, PHYSICAL, SOCIAL, AND PSYCHOLOGICAL NEEDS.",B,798,75,Human Services
366089769,LAKE COUNTY FAIR ASSOCIATION,Kelli,info@lcfair.com,IL,N520,"THE LAKE COUNTY FAIR ASSOCIATION SHALL BE FOR THE PRESERVATION OF THE PAST, PROMOTION OF THE FUTURE, AND EDUCATION ON THE FUTURE OF AGRICULTURE AND HORTICULTURE, MECHANICAL ARTS, AND THE RURAL AND DOMESTIC ECONOMIES OF THE LAKE COUNTY COMMUNITY.",B,407,75,Recreation
