prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
030295419,info@thompsonseniorcenter.org,info@thompsonseniorcenter.org,outreach,A,Private funders for human services in Vermont,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,2027dec8-b5e0-46d0-86bb-0df55e1f811d,2026-02-18T16:49:29.478872+00:00,
042973109,info@swedishprogram.org,info@swedishprogram.org,team,C,Foundation funding for The Swedish Program in Organizational,Alec Kleinman <alec@team.thegrantscout.com>,sent,0258c9a6-e5a7-44a2-b97e-331489de537c,2026-02-18T16:49:38.293563+00:00,
391696524,orders@rethinkingschools.org,orders@rethinkingschools.org,ai,A,Private funders for education in Wisconsin,Alec Kleinman <alec@ai.thegrantscout.com>,sent,d9f1a0c4-eb42-4d2b-a79e-0c4669b3a0fa,2026-02-18T16:49:50.161468+00:00,
264487399,info@srobotics.org,info@srobotics.org,connect,C,Foundation funding for Society of Robotic Surgery,Alec Kleinman <alec@connect.thegrantscout.com>,sent,30446c23-926b-4a15-b6bb-43a7ba565d6a,2026-02-18T16:49:59.072978+00:00,
580806933,kussery@masmacon.com,kussery@masmacon.com,contact,A,Private funders for arts and culture in Georgia,Alec Kleinman <alec@contact.thegrantscout.com>,sent,d0f52346-11ef-41a3-b531-e79eabc253c3,2026-02-18T16:50:08.493439+00:00,
815051982,partners@hatikvaproject.org,partners@hatikvaproject.org,email,C,Foundation funding for Hatikva Project US,Alec Kleinman <alec@email.thegrantscout.com>,sent,3724198b-9992-4e12-913b-39a09715f4a5,2026-02-18T16:50:19.991550+00:00,
911552277,outreach@whatcomdrc.org,outreach@whatcomdrc.org,hello,A,Private funders for legal services in Washington,Alec Kleinman <alec@hello.thegrantscout.com>,sent,10eba587-e273-4e6a-9180-e1c381bdef26,2026-02-18T16:50:31.426667+00:00,
203664224,info@levelupkidsinc.org,info@levelupkidsinc.org,info,C,Foundation funding for Levelup Kids,Alec Kleinman <alec@info.thegrantscout.com>,sent,a317f227-5d71-4ead-a55b-cf33f01aacee,2026-02-18T16:50:39.725192+00:00,
841233797,info@sungatekids.org,info@sungatekids.org,insights,A,Private funders for legal services in Colorado,Alec Kleinman <alec@insights.thegrantscout.com>,sent,60f1ac0c-2332-4973-9fcb-4ddc916422c8,2026-02-18T16:50:50.147876+00:00,
231365188,lbracken@bethanyhome.org,lbracken@bethanyhome.org,mail,C,Foundation funding for Bethany Childrens Home,Alec Kleinman <alec@mail.thegrantscout.com>,sent,8c4a34e3-5c6b-4625-a73b-ae2a0d4ae4fe,2026-02-18T16:51:00.513870+00:00,
841333379,administration@lapuente.net,administration@lapuente.net,outreach,A,Private funders for human services in Colorado,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,38e1d7e1-71c5-415b-8ae8-2f79d7684131,2026-02-18T16:51:09.538803+00:00,
272194956,info@upeducationnetwork.org,info@upeducationnetwork.org,team,C,Foundation funding for Up Education Network,Alec Kleinman <alec@team.thegrantscout.com>,sent,6107a292-7e8d-4bee-8f5d-1953323fa575,2026-02-18T16:51:19.225193+00:00,
742927898,vaguirre@circlesofcareinc.org,vaguirre@circlesofcareinc.org,ai,A,Private funders for human services in Texas,Alec Kleinman <alec@ai.thegrantscout.com>,sent,a0a40329-9756-4d19-b7f6-563cc18f0734,2026-02-18T16:51:31.072121+00:00,
540977032,tidewater@vaems.org,tidewater@vaems.org,connect,A,Private funders for health in Virginia,Alec Kleinman <alec@connect.thegrantscout.com>,sent,8077363e-5e47-4e22-8bd4-cf1ef9b99c71,2026-02-18T16:51:43.254646+00:00,
237355731,info@fwembassytheatre.org,info@fwembassytheatre.org,contact,A,Private funders for arts and culture in Indiana,Alec Kleinman <alec@contact.thegrantscout.com>,sent,6b8efad5-cbe3-48c4-a5a8-b92759b4f2c9,2026-02-18T16:51:55.306783+00:00,
951880698,info@catalinamuseum.org,info@catalinamuseum.org,email,C,Foundation funding for Catalina Island Museum,Alec Kleinman <alec@email.thegrantscout.com>,sent,dc36d645-ddba-4ff7-b966-2ae014afd544,2026-02-18T16:52:04.781341+00:00,
810515034,info@northvalleymusicschool.org,info@northvalleymusicschool.org,hello,A,Private funders for education in Montana,Alec Kleinman <alec@hello.thegrantscout.com>,sent,f4b2fb29-def9-4849-834c-a2a14e3aad20,2026-02-18T16:52:14.829856+00:00,
990174100,info@hawaiidisabilityrights.org,info@hawaiidisabilityrights.org,info,A,Private funders for human services in Hawaii,Alec Kleinman <alec@info.thegrantscout.com>,sent,224cde05-5da6-4220-a460-910331bcd53a,2026-02-18T16:52:23.555077+00:00,
844108520,info@fixwesttexas.org,info@fixwesttexas.org,insights,A,Private funders for animal welfare in Texas,Alec Kleinman <alec@insights.thegrantscout.com>,sent,74830f0d-3ff3-45a5-8b79-c50b60b64a12,2026-02-18T16:52:34.460182+00:00,
582449646,LetsTalk@campkudzu.org,LetsTalk@campkudzu.org,mail,C,Foundation funding for Camp Kudzu,Alec Kleinman <alec@mail.thegrantscout.com>,sent,83ec8079-a698-44b0-ad56-d2ea6288b589,2026-02-18T16:52:45.440717+00:00,
943357710,info@apaccsf.org,info@apaccsf.org,outreach,A,Private funders for community improvement in California,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,c916f4f2-9527-4013-947a-6939eae5e33c,2026-02-18T16:52:54.522172+00:00,
351854805,staff@palni.edu,staff@palni.edu,team,C,Foundation funding for Private Academic Library Network,Alec Kleinman <alec@team.thegrantscout.com>,sent,5c35344c-3911-49b7-9d6b-ae12d218e317,2026-02-18T16:53:04.181757+00:00,
453209641,info@endeleoinstitute.org,info@endeleoinstitute.org,ai,A,Private funders for human services in Illinois,Alec Kleinman <alec@ai.thegrantscout.com>,sent,839b7d59-3d79-4c2c-b8c6-f14061783007,2026-02-18T16:53:13.307064+00:00,
363590295,info@accesstocare.org,info@accesstocare.org,connect,A,Private funders for health in Illinois,Alec Kleinman <alec@connect.thegrantscout.com>,sent,d82d8946-02dc-4a0c-bf93-f85aec924e31,2026-02-18T16:53:23.496542+00:00,
411869463,learn@greatexpectationsschool.com,learn@greatexpectationsschool.com,contact,A,Private funders for education in Minnesota,Alec Kleinman <alec@contact.thegrantscout.com>,sent,760e3ff4-eaaa-4fa7-8e31-d6b5b677abbf,2026-02-18T16:53:34.312526+00:00,
020651198,nikki@arizonansforchildren.org,nikki@arizonansforchildren.org,email,C,Foundation funding for Arizonans for Children,Alec Kleinman <alec@email.thegrantscout.com>,sent,edfe20fe-9956-4be2-aaa7-fe9e11e5aec7,2026-02-18T16:53:42.764399+00:00,
593124840,info@bgccitrus.org,info@bgccitrus.org,hello,A,Private funders for youth development in Florida,Alec Kleinman <alec@hello.thegrantscout.com>,sent,88f6308c-d28e-441e-b886-4999d3308649,2026-02-18T16:53:52.795957+00:00,
510239450,napcrgoffice@napcrg.org,napcrgoffice@napcrg.org,info,C,Foundation funding for North American Primary Care Research Group,Alec Kleinman <alec@info.thegrantscout.com>,sent,f8d1d147-332f-4d39-b4af-33e138409c21,2026-02-18T16:54:04.165781+00:00,
753121451,info@lyceefrancoam.org,info@lyceefrancoam.org,insights,A,Private funders for education in Florida,Alec Kleinman <alec@insights.thegrantscout.com>,sent,9bfc1575-1ac2-4f35-aabc-9280cd247a78,2026-02-18T16:54:14.205722+00:00,
416035948,info@acns.org,info@acns.org,mail,A,Private funders for health in Wisconsin,Alec Kleinman <alec@mail.thegrantscout.com>,sent,2487c2f2-807d-4a5e-8c5f-d767ed410e49,2026-02-18T16:54:22.566895+00:00,
311553133,mwv@missionwv.org,mwv@missionwv.org,outreach,A,Private funders for arts and culture in West Virginia,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,f869936e-49e7-480f-8c33-63fcd3143fbd,2026-02-18T16:54:32.417479+00:00,
310537139,info@cincinnatiwomansclub.com,info@cincinnatiwomansclub.com,team,C,Foundation funding for The Cincinnati Woman's Club,Alec Kleinman <alec@team.thegrantscout.com>,sent,b99bf1fe-225b-4784-9c02-9efb83f6b42f,2026-02-18T16:54:41.114566+00:00,
351053099,info@4hfair.org,info@4hfair.org,ai,A,Private funders for youth development in Indiana,Alec Kleinman <alec@ai.thegrantscout.com>,sent,7d94a238-e947-43c7-a707-a66bbdcb4e3a,2026-02-18T16:54:52.104456+00:00,
815449140,info@picpa.org,info@picpa.org,connect,C,Foundation funding for Pennsylvania Cpa Foundation,Alec Kleinman <alec@connect.thegrantscout.com>,sent,d01d6f55-a294-44b2-af5e-c04277157aa9,2026-02-18T16:55:02.839788+00:00,
562412832,angidaugherty@familyprideonline.org,angidaugherty@familyprideonline.org,contact,A,Private funders for mental health in Ohio,Alec Kleinman <alec@contact.thegrantscout.com>,sent,0ba7d932-bc79-44d6-88b0-4046db7eafd7,2026-02-18T16:55:12.249166+00:00,
465443812,info@salvaggioacademy.org,info@salvaggioacademy.org,email,A,Private funders for education in Pennsylvania,Alec Kleinman <alec@email.thegrantscout.com>,sent,530149a1-acb9-4330-9335-9a1c1b1499d5,2026-02-18T16:55:20.586929+00:00,
134131863,contactus@graceofny.org,contactus@graceofny.org,hello,A,Private funders for health in New York,Alec Kleinman <alec@hello.thegrantscout.com>,sent,7414cc44-de2f-422a-9bdc-32af078370d1,2026-02-18T16:55:32.874390+00:00,
593448340,info@academiedavinci.org,info@academiedavinci.org,info,C,Foundation funding for Academie Da Vinci Charter School,Alec Kleinman <alec@info.thegrantscout.com>,sent,e07996ae-1d9c-4592-a0d4-c1e2c1f19263,2026-02-18T16:55:42.280496+00:00,
474840948,infoNG@northgrovetx.com,infoNG@northgrovetx.com,insights,A,Private funders for recreation in Texas,Alec Kleinman <alec@insights.thegrantscout.com>,sent,e930b57e-4aca-4da8-82be-8ebb62d7e5b4,2026-02-18T16:55:54.054957+00:00,
382370037,algomachristian.net_n8p2og64ptjvn15adf3q61mdvg@group.calendar.google.com,algomachristian.net_n8p2og64ptjvn15adf3q61mdvg@group.calendar.google.com,mail,A,Private funders for education in Michigan,Alec Kleinman <alec@mail.thegrantscout.com>,sent,bf7b38b7-52ca-4a29-ac8f-9b6dc604c213,2026-02-18T16:56:04.600297+00:00,
471253647,dca.office@danielchristianacademy.org,dca.office@danielchristianacademy.org,outreach,A,Private funders for education in California,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,8a4ac96a-4529-4e89-8a8e-f18adc81f89a,2026-02-18T16:56:15.634307+00:00,
561844192,ocpyc@orangesmartstart.org,ocpyc@orangesmartstart.org,team,C,Foundation funding for Orange County Partnership for Young,Alec Kleinman <alec@team.thegrantscout.com>,sent,0f07a77a-c82a-4305-ae19-5c63663dee56,2026-02-18T16:56:25.184799+00:00,
841386727,frc@fullcircleleadville.org,frc@fullcircleleadville.org,ai,A,Private funders for community improvement in Colorado,Alec Kleinman <alec@ai.thegrantscout.com>,sent,d1a2eb61-e9f1-48db-a460-526c9dc067de,2026-02-18T16:56:34.649458+00:00,
200151437,info@studioincamminati.edu,info@studioincamminati.edu,connect,C,Foundation funding for Studio Incamminati,Alec Kleinman <alec@connect.thegrantscout.com>,sent,6319a542-f7a7-4fbb-a5ee-fd246cb32d5e,2026-02-18T16:56:46.328470+00:00,
770379319,contact@cccsanjose.com,contact@cccsanjose.com,contact,A,Private funders for mental health in California,Alec Kleinman <alec@contact.thegrantscout.com>,sent,a418d9ef-1c75-4322-bf79-b1f213bc08b1,2026-02-18T16:56:56.151871+00:00,
352120680,info@doverecoveryhouse.org,info@doverecoveryhouse.org,email,C,Foundation funding for Dove Recovery House for Women,Alec Kleinman <alec@email.thegrantscout.com>,sent,483d1ea3-20c3-4fef-89da-c1b229c15728,2026-02-18T16:57:07.976505+00:00,
237112560,info@ctvn.org,info@ctvn.org,hello,A,Private funders for religion in Pennsylvania,Alec Kleinman <alec@hello.thegrantscout.com>,sent,02d83994-e6e5-48bc-8a1b-64747fc29f13,2026-02-18T16:57:16.783202+00:00,
042104343,info@jcc-asheville.org,info@jcc-asheville.org,info,C,Foundation funding for Jewish Community Center,Alec Kleinman <alec@info.thegrantscout.com>,sent,1be659fa-a031-4c88-88c7-aba3e8b0d334,2026-02-18T16:57:27.195451+00:00,
853619218,cahnfellows@cahnfellowship.org,cahnfellows@cahnfellowship.org,insights,A,Private funders for education in New York,Alec Kleinman <alec@insights.thegrantscout.com>,sent,4e428eb1-b9c8-4729-ae46-edde57a807bf,2026-02-18T16:57:35.586917+00:00,
386093404,michigannature@michigannature.org,michigannature@michigannature.org,mail,A,Private funders for environment in Michigan,Alec Kleinman <alec@mail.thegrantscout.com>,sent,3babea87-d82a-434a-add0-a0be0b8b6253,2026-02-18T16:57:46.655506+00:00,
561301996,admin@orfd.net,admin@orfd.net,outreach,A,Private funders for public safety in North Carolina,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,c3cb6b08-ac1a-43a3-8602-0b139badf890,2026-02-18T16:57:56.484943+00:00,
310818511,info@LFAW.org,info@LFAW.org,team,C,Foundation funding for League for Animal Welfare,Alec Kleinman <alec@team.thegrantscout.com>,sent,e42a7335-4fdc-40a3-89a5-435392c7f930,2026-02-18T16:58:06.161458+00:00,
813460352,info@pcacolorado.com,info@pcacolorado.com,ai,A,Private funders for mental health in Colorado,Alec Kleinman <alec@ai.thegrantscout.com>,sent,ee861258-5485-4a61-aada-6058255f396d,2026-02-18T16:58:15.607409+00:00,
550457248,jsole@disabilityactioncenter.com,jsole@disabilityactioncenter.com,connect,C,Foundation funding for The Disability Action Center,Alec Kleinman <alec@connect.thegrantscout.com>,sent,0a47d009-fffa-4fa3-9280-d6b1b41ab6bd,2026-02-18T16:58:26.195892+00:00,
851674143,info@welcomenst.org,info@welcomenst.org,contact,A,Private funders for human services in Massachusetts,Alec Kleinman <alec@contact.thegrantscout.com>,sent,e889a1ab-3389-444b-a713-6833d24269da,2026-02-18T16:58:37.667079+00:00,
411466054,info@landstewardshipproject.org,info@landstewardshipproject.org,email,C,Foundation funding for Land Stewardship Project,Alec Kleinman <alec@email.thegrantscout.com>,sent,53f01afc-93f4-4760-86b4-6aafb0007215,2026-02-18T16:58:46.136908+00:00,
621198573,info@wecaredayton.org,info@wecaredayton.org,hello,A,Private funders for human services in Tennessee,Alec Kleinman <alec@hello.thegrantscout.com>,sent,0ea8bb49-f915-45a7-963e-cc30cdb7e7e3,2026-02-18T16:58:55.131311+00:00,
831431959,info@cyberbytesfoundation.org,info@cyberbytesfoundation.org,info,C,Foundation funding for Cyber Bytes Foundation,Alec Kleinman <alec@info.thegrantscout.com>,sent,1edca733-023b-4a6d-9ca5-cf6568aedb4c,2026-02-18T16:59:07.229697+00:00,
742760444,kristiana@strategicalliance.org,kristiana@strategicalliance.org,insights,A,Private funders for religion in Texas,Alec Kleinman <alec@insights.thegrantscout.com>,sent,0baed71e-1c5d-4347-8433-5c2ca69fd662,2026-02-18T16:59:17.278932+00:00,
860782865,contactus@seacus.org,contactus@seacus.org,mail,C,Foundation funding for Southeastern Arizona Community Unique,Alec Kleinman <alec@mail.thegrantscout.com>,sent,b036fc74-27b0-4c36-b794-3abee05f94eb,2026-02-18T16:59:25.604986+00:00,
383068006,info@sdevweb.org,info@sdevweb.org,outreach,A,Private funders for environment in Michigan,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,e37569dc-ec46-480d-975a-c45cc555f99c,2026-02-18T16:59:37.034273+00:00,
860182197,smacna@smacna-az.org,smacna@smacna-az.org,team,A,Private funders for community improvement in Arizona,Alec Kleinman <alec@team.thegrantscout.com>,sent,fd51ac97-53f7-44bd-84b9-25c7ccb597c5,2026-02-18T16:59:47.886709+00:00,
205934666,info@snacknyc.com,info@snacknyc.com,ai,A,Private funders for human services in New York,Alec Kleinman <alec@ai.thegrantscout.com>,sent,51eafef6-13f7-410f-a9c0-c924fdca6d13,2026-02-18T16:59:59.772816+00:00,
740247366,reachingout@sarcbv.org,reachingout@sarcbv.org,connect,C,Foundation funding for Brazos County Rape Crisis Center,Alec Kleinman <alec@connect.thegrantscout.com>,sent,b324e5eb-0eff-4f78-8916-4d148f76db88,2026-02-18T17:00:08.094353+00:00,
043118543,info@hydesquare.org,info@hydesquare.org,contact,A,Private funders for community improvement in Massachusetts,Alec Kleinman <alec@contact.thegrantscout.com>,sent,9af3f58f-dd44-4127-876e-453b047c6f4c,2026-02-18T17:00:20.221426+00:00,
731006095,Admin@youthandfamilyinc.com,Admin@youthandfamilyinc.com,email,C,Foundation funding for Youth and Family Services,Alec Kleinman <alec@email.thegrantscout.com>,sent,5a481a95-7942-49f6-a2c3-b48d9b6b0760,2026-02-18T17:00:32.339901+00:00,
720928454,info@lulingvfd.org,info@lulingvfd.org,hello,A,Private funders for public safety in Louisiana,Alec Kleinman <alec@hello.thegrantscout.com>,sent,28644809-23e3-4761-a367-93f1ff8b930b,2026-02-18T17:00:40.775577+00:00,
331052418,volunteer@lahai.org,volunteer@lahai.org,info,A,Private funders for health in Washington,Alec Kleinman <alec@info.thegrantscout.com>,sent,e23e3a41-75e9-4003-bd94-5180f89b0b31,2026-02-18T17:00:49.840817+00:00,
952872549,mariad@helpofojai.org,mariad@helpofojai.org,insights,A,Private funders for human services in California,Alec Kleinman <alec@insights.thegrantscout.com>,sent,c9a97ac9-64f8-44fd-ab2f-d1b15cb315d4,2026-02-18T17:01:01.868175+00:00,
626019872,info@bethelbiblevillage.org,info@bethelbiblevillage.org,mail,C,Foundation funding for Bethel Bible Village,Alec Kleinman <alec@mail.thegrantscout.com>,sent,7e9ad87f-beb7-448d-a8c9-9285747e038f,2026-02-18T17:01:10.944387+00:00,
830928341,admin@kinderhausmontessorischool.org,admin@kinderhausmontessorischool.org,outreach,A,Private funders for education in Michigan,Alec Kleinman <alec@outreach.thegrantscout.com>,sent,6441b4c2-937a-4072-88e7-ccfebd4fb516,2026-02-18T17:01:19.445197+00:00,
473623284,info@uncommonconstruction.org,info@uncommonconstruction.org,team,C,Foundation funding for Uncommon Construction,Alec Kleinman <alec@team.thegrantscout.com>,sent,cef3ae56-a3ca-482a-a7c9-a144a610a91b,2026-02-18T17:01:30.450881+00:00,
133865410,info@nantucketfilmfestival.org,info@nantucketfilmfestival.org,ai,A,Private funders for arts and culture in New York,Alec Kleinman <alec@ai.thegrantscout.com>,sent,e5c87fb2-4d15-4476-a007-d38f7ffd8241,2026-02-18T17:01:42.246024+00:00,
200840930,jeannie.myers@losninosprimerousa.org,jeannie.myers@losninosprimerousa.org,connect,A,Private funders for youth development in Georgia,Alec Kleinman <alec@connect.thegrantscout.com>,sent,21c0b199-3fb8-408c-842c-3f5e3ccf43cf,2026-02-18T17:01:53.193777+00:00,
223565894,info@ycs.org,info@ycs.org,contact,A,Private funders for human services in New Jersey,Alec Kleinman <alec@contact.thegrantscout.com>,sent,3ae19d7f-09eb-4d59-84fb-91d6cbd0515d,2026-02-18T17:02:03.559911+00:00,
510172698,administration@woodburyhockey.com,administration@woodburyhockey.com,email,C,Foundation funding for Woodbury Area Hockey Club,Alec Kleinman <alec@email.thegrantscout.com>,sent,1d2d654e-9fc8-474f-9988-dde1b36fd600,2026-02-18T17:02:15.584032+00:00,
222692940,info@givetocommunityhospice.org,info@givetocommunityhospice.org,hello,A,Private funders for human services in New York,Alec Kleinman <alec@hello.thegrantscout.com>,sent,8b5bc617-67ce-4f26-a691-90de571f4fe5,2026-02-18T17:02:25.533785+00:00,
261364376,info@ydnetwork.org,info@ydnetwork.org,info,C,Foundation funding for Youth Development Network,Alec Kleinman <alec@info.thegrantscout.com>,sent,59829b73-f829-49cc-9c8f-395a21ca0d18,2026-02-18T17:02:34.634883+00:00,
341740695,camo@camo.org,camo@camo.org,insights,A,Private funders for international in Ohio,Alec Kleinman <alec@insights.thegrantscout.com>,sent,2c25cb01-87eb-48a7-af09-0d63dc2962a4,2026-02-18T17:02:44.913203+00:00,
